Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
-0.524773,-0.760494,-0.381611,0.0303081,-0.0317306,0.0398557,480.574,12.71,-16.4857,15.022,0.04161792504627062,0.05094416354058628,-2.2431773780096504,0.0303081,-0.11427679519586716,0.9843340006321929,1.0,0.0
0.974044,0.175392,0.142651,0.0321894,-0.031782,0.0398235,442.633,4.19077,-4.1853,14.1959,0.03833221734219059,0.050951022327819874,-2.24436024183288,0.0321894,-0.11435244879329827,0.9984351340980496,1.0,0.0
0.916871,0.333933,0.218524,0.032056,-0.0313208,0.0401854,391.497,8.24813,-17.2951,-1.21319,0.033903816689708155,0.05094957198838868,-2.2328541029623814,0.032056,-0.11376296085845089,0.9928866267995169,1.0,0.0
0.822283,0.493221,0.283636,0.0306235,-0.0296313,0.0414402,422.596,10.6927,-17.6802,-0.279847,0.03659700410936459,0.050944127391977186,-2.1915434876296502,0.0306235,-0.11164627061886288,0.9661151747741348,0.0,1.0
0.822447,0.49473,0.28051,0.0300764,-0.0289798,0.041897,366.263,10.1249,-16.9804,0.229609,0.03171854091403658,0.05094298201950883,-2.1759243440350935,0.0300764,-0.11084807473399132,0.9559701343298289,0.0,1.0
0.822415,0.491538,0.286183,0.031062,-0.0301486,0.0410669,441.404,11.3912,-18.5402,-0.919637,0.038225785388148414,0.0509453467705344,-2.204065508072199,0.031062,-0.11228688161371227,0.9742530934989947,0.0,1.0
0.825609,0.485702,0.286947,0.0315505,-0.0307203,0.0406434,476.939,13.0468,-20.6725,-2.62522,0.041303132407586055,0.050947255035477625,-2.2180307170315787,0.0315505,-0.11300257661713115,0.9833348113991414,0.0,1.0
0.61309,0.72919,-0.302518,-0.0257826,0.029796,0.041315,470.096,35.4573,-23.8258,14.5163,0.040710525522711656,0.05093850057667579,-0.94598943657841,-0.0257826,-0.04818728346067854,0.06683064754699164,0.0,1.0
0.579408,0.744782,-0.329507,-0.0271243,0.0306278,0.040702,765.217,44.9451,-27.5354,16.7541,0.06626813716541481,0.05093834446504912,-0.925704274380695,-0.0271243,-0.04715384320117219,0.04914670433025781,0.0,1.0
0.657696,0.711188,-0.246938,-0.0224998,0.0274645,0.0429054,210.316,26.4306,-20.3059,12.1979,0.01821346041198952,0.050942831776511995,-1.0013997399189765,-0.0224998,-0.05101413849173528,0.11242157433777433,0.0,1.0
0.639331,0.717918,-0.274011,-0.024154,0.0286846,0.0420964,314.748,29.7077,-21.535,13.1296,0.02725731869069817,0.050940290243774625,-0.9726611275683191,-0.024154,-0.049547640147167275,0.0891209108419827,0.0,1.0
0.678797,0.706268,-0.199764,-0.0193294,0.0249318,0.0444303,91.2715,22.4867,-18.6575,10.8037,0.007904153045859095,0.05094748481848736,-1.0594374764985066,-0.0193294,-0.05397567475004423,0.15825398749636155,0.0,1.0
0.670074,0.70779,-0.222376,-0.0208968,0.026212,0.0436848,138.023,24.0897,-19.3225,11.4151,0.011952854021776893,0.050945369711486055,-1.0303579751138252,-0.0208968,-0.05249196797735197,0.13544274193560668,0.0,1.0
0.690818,0.705393,-0.157403,-0.0161797,0.0222228,0.0458479,26.0175,20.7544,-18.2294,9.84985,0.002253127228879102,0.05094980642014255,-1.119457762824927,-0.0161797,-0.05703615631145588,0.20470822293863666,0.0,1.0
0.685452,0.705621,-0.178312,-0.0177676,0.0236096,0.0451484,55.8888,21.3952,-18.2846,10.296,0.004839995275079403,0.05094890808172438,-1.0889708813636447,-0.0177676,-0.055481877338270716,0.18120018912060787,0.0,1.0
0.699452,0.705114,-0.115003,-0.0127791,0.019132,0.0472219,-29.0733,20.3498,-18.8102,9.08157,-0.0025177608864560704,0.050950380406921396,-1.185857334890431,-0.0127791,-0.060419882321005446,0.2554816225790172,0.0,1.0
0.695319,0.705354,-0.136473,-0.0145286,0.0207415,0.0465373,-1.51037,20.4486,-18.4347,9.44309,-0.00013079872288583185,0.05095027098593294,-1.151527162554464,-0.0145286,-0.05867062097981239,0.22929458921298063,0.0,1.0
0.707408,0.703175,-0.0692379,-0.0089037,0.0154366,0.0485549,-89.1731,20.4036,-19.8077,8.36301,-0.007722430659885042,0.050949650966125366,-1.26298082243245,-0.0089037,-0.06434843207984328,0.31390775419757344,0.0,1.0
0.703381,0.704508,-0.0926734,-0.0109079,0.0173689,0.0478982,-57.1168,20.3575,-19.2817,8.73478,-0.004946340628670776,0.05095013494044937,-1.2229222707321759,-0.0109079,-0.06230805471548512,0.2836244507269221,0.0,1.0
0.716042,0.697583,-0.0184758,-0.00449957,0.0110406,0.0497376,-168.177,20.2518,-20.6937,7.46087,-0.014564204015420421,0.050948245329157316,-1.3523611373960944,-0.00449957,-0.06890042700167444,0.38098618937744977,0.0,1.0
0.711577,0.700966,-0.0445541,-0.00676928,0.0133306,0.0491742,-125.95,20.3681,-20.2766,7.91981,-0.010907326779180281,0.05094906124748522,-1.3060694749436945,-0.00676928,-0.06654301367237715,0.3463271346603026,0.0,1.0
0.72668,0.685699,0.0377239,0.00039926,0.00592719,0.0506009,-265.877,19.7654,-21.4075,6.48775,-0.023025068059294287,0.050946861160488584,-1.454191635943984,0.00039926,-0.07408649937718191,0.4565553098634313,0.0,1.0
0.721003,0.692638,0.00903632,-0.00210335,0.00856786,0.0502219,-215.774,20.0351,-21.0496,6.97578,-0.0186861256724958,0.05094749713763769,-1.4018230057825192,-0.00210335,-0.07141937357457956,0.41781174650606423,0.0,1.0
0.739615,0.66598,0.0954543,0.0054603,0.000406174,0.0509446,-360.476,18.9586,-21.9383,5.45412,-0.031217384105214695,0.050946219157836196,-1.5628236389343102,0.0054603,-0.07961995561419444,0.5359945742766112,0.0,1.0
0.732977,0.676712,0.0668854,0.0029517,0.00317176,0.0508477,-314.159,19.399,-21.7071,5.99582,-0.02720631102517267,0.05094652742619069,-1.5084993923208432,0.0029517,-0.07685280566326583,0.4964290926774283,0.0,1.0
0.753717,0.640218,0.147392,0.0101132,-0.00487078,0.0507125,-431.724,18.0009,-22.2868,4.32144,-0.03738749302433368,0.05094587475015421,-1.666549537335513,0.0101132,-0.08490382399402249,0.6105589037285886,0.0,1.0
0.746549,0.653714,0.122483,0.00785388,-0.00228531,0.0508948,-401.876,18.4751,-22.1174,4.89704,-0.03480264276863719,0.05094608236985548,-1.6156688076779393,0.00785388,-0.0823119961583665,0.5741490674502392,0.0,1.0
0.760944,0.62598,0.169796,0.012234,-0.00733839,0.0504145,-448.301,17.4899,-22.3654,3.71915,-0.0388230686973664,0.0509457925450385,-1.7153422489861958,0.012234,-0.0873894703605905,0.6451470073849117,0.0,1.0
0.767981,0.611594,0.189482,0.0142126,-0.00967203,0.0500192,-450.445,16.9385,-22.3281,3.11846,-0.03900874006389727,0.050945741067933245,-1.7618053138116154,0.0142126,-0.08975647732955544,0.6777899367173601,0.0,1.0
0.781563,0.583341,0.220641,0.0177567,-0.0139225,0.0490067,-412.258,15.7715,-21.9834,2.0367,-0.03570172864891865,0.05094597777194977,-1.847597167455009,0.0177567,-0.09412764422468024,0.7372832775780207,0.0,1.0
0.774916,0.597224,0.206408,0.0160535,-0.0118689,0.049544,-438.623,16.3645,-22.2042,2.55566,-0.03798494953445329,0.05094584107863958,-1.8059278898723383,0.0160535,-0.09200451527691907,0.7085174451504317,0.0,1.0
0.787682,0.570434,0.232385,0.0193239,-0.0158264,0.0484254,-372.196,15.1642,-21.6612,1.5824,-0.03223234138867633,0.05094599397518906,-1.886673672935521,0.0193239,-0.09611846557452088,0.7640420303617129,0.0,1.0
0.793353,0.558504,0.241937,0.0207702,-0.0175932,0.0478118,-321.071,14.5506,-21.2611,1.20195,-0.027804893341152777,0.05094594101084011,-1.9233875198570891,0.0207702,-0.09798878712762532,0.7889941041794537,0.0,1.0
0.803557,0.537251,0.256051,0.0234154,-0.0208407,0.0464872,-185.947,13.3318,-20.3046,0.643271,-0.016103094026266262,0.050945014872212965,-1.992244377617181,0.0234154,-0.10149491944678994,0.8352952020261953,0.0,1.0
0.798637,0.547473,0.249682,0.0221223,-0.0192514,0.0471682,-258.959,13.9294,-20.7931,0.895732,-0.02242596614060934,0.05094561309082461,-1.9583032944976226,0.0221223,-0.09976696195596305,0.8125520534997144,0.0,1.0
0.812555,0.518556,0.266013,0.0259732,-0.0239851,0.0449436,-12.0114,12.3047,-19.4521,0.251035,-0.0010401926548268838,0.05094322529021891,-2.0610165755024954,0.0259732,-0.1049948317326991,0.8809201331826914,0.0,1.0
0.8082,0.527635,0.261391,0.0246882,-0.0224061,0.0457524,-103.409,12.7887,-19.861,0.447588,-0.00895526601753278,0.05094423836873018,-2.0261903037874407,0.0246882,-0.1032227218165572,0.8578913424444943,0.0,1.0
0.819692,0.503013,0.273792,0.0284719,-0.0270396,0.0431733,197.432,11.1264,-18.2075,0.0906157,0.017097700203788178,0.05094186687833495,-2.130332626085964,0.0284719,-0.10852312104464489,0.9263415662083805,0.0,1.0
0.816497,0.51016,0.27012,0.0272693,-0.0255728,0.0440585,86.2575,11.7736,-18.9886,0.206713,0.007469938385511258,0.050942315633371045,-2.096700544312668,0.0272693,-0.10681078091703682,0.9043700272177073,0.0,1.0
0.821793,0.497699,0.27716,0.029392,-0.0281553,0.0424546,293.49,10.4585,-17.3439,0.0914914,0.025416366307436447,0.05094226123023987,-2.156385425034933,0.029392,-0.10985114963521138,0.9432914465992749,0.0,1.0
-0.532807,-0.780265,-0.326553,0.0256292,-0.0293405,0.0416393,-45.5196,12.4558,-14.017,12.8643,-0.003942017880568278,0.05093816098702425,-2.1846261296253524,0.0256292,-0.1112808374873159,0.9273990840352182,1.0,0.0
-0.52958,-0.775431,-0.342866,0.0270231,-0.0300645,0.0411192,132.323,11.0863,-13.5361,13.1936,0.011459231452175247,0.050937832392927755,-2.202127005971657,0.0270231,-0.11217157633812408,0.9443467141491017,1.0,0.0
-0.539697,-0.783753,-0.306304,0.0238666,-0.0284001,0.0422883,-258.685,14.0934,-14.7167,12.4918,-0.022402237617088136,0.050939827217021456,-2.162194772026863,0.0238666,-0.11014182809659549,0.9058700459169017,1.0,0.0
-0.549375,-0.785401,-0.284121,0.0220059,-0.027368,0.0429662,-473.041,15.6121,-15.4054,12.0412,-0.04096556385033917,0.050942141360959696,-2.1379540269786794,0.0220059,-0.10891195626558092,0.8829288732622197,1.0,0.0
-0.560666,-0.785207,-0.261756,0.0201937,-0.0263178,0.04362,-684.11,17.0047,-16.1423,11.6153,-0.0592442344017866,0.05094439122062408,-2.113669926350346,0.0201937,-0.10767962763925971,0.860316909638419,1.0,0.0
-0.572712,-0.783596,-0.239598,0.0184379,-0.0252509,0.0442484,-885.366,18.4081,-17.0147,11.2328,-0.07667309472946192,0.05094633307088941,-2.0893647067398273,0.0184379,-0.10644547025612841,0.8380957856005266,1.0,0.0
-0.598739,-0.776645,-0.194418,0.0149255,-0.0229584,0.0454832,-1252.58,20.9523,-18.9318,10.6295,-0.10847399267221623,0.05094908843934305,-2.0382499368274325,0.0149255,-0.10384697629290625,0.7926340753974642,1.0,0.0
-0.585423,-0.780709,-0.217301,0.0166956,-0.0241423,0.0448647,-1074.9,19.7373,-17.9585,10.9033,-0.093086824572774,0.05094793376948667,-2.0644678340337843,0.0166956,-0.10518037047758884,0.8157306712410136,1.0,0.0
-0.626637,-0.7653,-0.145403,0.0111727,-0.0202517,0.0467522,-1578.37,22.9243,-20.8352,10.3081,-0.13668755354072867,0.05094997112589957,-1.9795675278234663,0.0111727,-0.100858908384374,0.7424121015271583,1.0,0.0
-0.612455,-0.771549,-0.170568,0.0130933,-0.0216719,0.0461108,-1420.65,22.0211,-19.8978,10.4241,-0.12302893043940029,0.050949750993012716,-2.0101540877801756,0.0130933,-0.10241685022998658,0.7683382010861847,1.0,0.0
-0.655995,-0.749012,-0.0905143,0.00697556,-0.0168928,0.0480676,-1868.9,24.1603,-22.5072,10.3423,-0.1618475825137755,0.05094959137814552,-1.9087519883402615,0.00697556,-0.0972501338481591,0.6841652614242169,1.0,0.0
-0.641196,-0.75782,-0.118729,0.00913832,-0.0186685,0.0474065,-1727.54,23.6167,-21.6936,10.2809,-0.14960574278765462,0.05094986883692636,-1.9459431944856296,0.00913832,-0.0991455505231523,0.7144585652746884,1.0,0.0
-0.685566,-0.727092,-0.0304073,0.00229228,-0.0127275,0.0493332,-2128.9,24.7907,-23.9216,10.8328,-0.18436369972367528,0.05094854147559084,-1.8232812649551473,0.00229228,-0.09289352114923505,0.6166033521153389,1.0,0.0
-0.670915,-0.738729,-0.0609646,0.0046907,-0.0149162,0.0487167,-2001.44,24.5368,-23.2471,10.5204,-0.17332560626377594,0.050949091074620756,-1.86791542523803,0.0046907,-0.09516859312014134,0.6515456382996188,1.0,0.0
-0.713552,-0.69962,0.0319454,-0.00280516,-0.00771639,0.0503594,-2383.72,25.0117,-25.0591,11.8413,-0.20643122659839314,0.05094714754519726,-1.722840182969346,-0.00280516,-0.08777379299853391,0.5401243881725553,1.0,0.0
-0.699761,-0.714107,0.000752143,-0.000209939,-0.0103283,0.04989,-2256.17,24.9426,-24.5208,11.2853,-0.1953853390979212,0.05094787415476724,-1.7749340720412112,-0.000209939,-0.09042911773536419,0.5794412132441371,1.0,0.0
-0.726593,-0.684017,0.0621447,-0.00543436,-0.00495149,0.0507053,-2517.3,25.0307,-25.5383,12.4921,-0.2179993148172332,0.05094648860628277,-1.6681400038642755,-0.00543436,-0.08498587570055581,0.499531007226958,1.0,0.0
-0.738968,-0.667469,0.0901433,-0.00799209,-0.00215263,0.0509006,-2654.17,25.173,-26.1642,13.2583,-0.22985231851922927,0.0509460979494691,-1.6130619982653385,-0.00799209,-0.0821792145621923,0.459304983568122,1.0,0.0
-0.760867,-0.634008,0.13742,-0.0126882,0.00324995,0.0508421,-2932.98,25.3819,-27.2609,15.1247,-0.25399739020881446,0.05094586644088508,-1.5069607592855527,-0.0126882,-0.07677342157421653,0.38348087091176597,1.0,0.0
-0.75038,-0.650687,0.115247,-0.0104145,0.000594168,0.0509424,-2792.83,25.2987,-26.7452,14.1466,-0.2418603370281704,0.050945864929081576,-1.5591333297808299,-0.0104145,-0.07943139602544336,0.4205090775285266,1.0,0.0
-0.780049,-0.600883,0.173951,-0.0167716,0.00820102,0.0502815,-3211.41,25.6106,-28.3173,17.2987,-0.27810955372709284,0.05094591221374292,-1.4091178343296122,-0.0167716,-0.07178879348657596,0.31533705586500693,1.0,0.0
-0.770737,-0.617363,0.156884,-0.0148072,0.005791,0.0506157,-3071.13,25.5039,-27.8063,16.1661,-0.26596124248784386,0.05094590039924704,-1.4568805115899772,-0.0148072,-0.07422208943706705,0.3483941947530994,1.0,0.0
-0.797895,-0.567848,0.201787,-0.0202617,0.0126144,0.0493594,-3488.36,25.5823,-29.0341,19.6796,-0.30209354857817644,0.050945789381655476,-1.320589482103665,-0.0202617,-0.0672784736148828,0.2551479619333049,1.0,0.0
-0.789114,-0.584328,0.188846,-0.0185915,0.0104804,0.0498562,-3349.87,25.6691,-28.7669,18.4881,-0.29010025214587254,0.05094584833526673,-1.3636005483740554,-0.0185915,-0.06946978672735117,0.2842077351105613,1.0,0.0
-0.806408,-0.551519,0.212938,-0.0217805,0.0145894,0.048812,-3629.39,25.4296,-29.2241,20.8341,-0.3143068101555309,0.050945676326455816,-1.2803585431023765,-0.0217805,-0.0652287319187062,0.2282780135529714,1.0,0.0
-0.814927,-0.534995,0.222458,-0.0231651,0.0164229,0.0482259,-3768.35,25.1425,-29.285,21.9041,-0.3263408087997142,0.05094555010224151,-1.2425728887706504,-0.0231651,-0.06330355936055214,0.20334195668762367,1.0,0.0
-0.832931,-0.499722,0.237344,-0.0256549,0.0198131,0.0469341,-4047.78,23.7971,-28.5178,23.6681,-0.3505395727688,0.050944761010529825,-1.17134448602294,-0.0256549,-0.059673864901440575,0.1571947955302595,1.0,0.0
-0.823674,-0.517903,0.230557,-0.0244458,0.0181496,0.0476026,-3903.54,24.6059,-29.0583,22.8476,-0.33804832374435406,0.0509452206484573,-1.2065371592538439,-0.0244458,-0.06146730179874994,0.17984452664029915,1.0,0.0
-0.843185,-0.479557,0.242701,-0.026824,0.0214573,0.0462048,-4209.8,22.7381,-27.7204,24.3767,-0.3645705778085998,0.0509440797966751,-1.1360358198743963,-0.026824,-0.05787429945956246,0.13478463190090684,1.0,0.0
-0.855157,-0.456054,0.246132,-0.027977,0.0231249,0.045392,-4410.33,21.4829,-26.8516,24.9893,-0.381936566208989,0.05094305314770602,-1.0996182808802069,-0.027977,-0.056017912525069505,0.11204762916596156,1.0,0.0
-0.905924,-0.35416,0.231989,-0.0309658,0.0278626,0.0426461,-5249.11,22.9427,-38.2856,31.6696,-0.4545752923371417,0.050941283100938865,-0.9920734716765931,-0.0309658,-0.05053749557760858,0.047904782156889425,1.0,0.0
-0.887145,-0.392862,0.241973,-0.0301806,0.0265202,0.0434935,-5000.36,21.0789,-30.6948,27.6984,-0.4330334301988242,0.05094119698524957,-1.0232378926101244,-0.0301806,-0.052124963050223995,0.06590604604976158,1.0,0.0
-0.869757,-0.427406,0.246442,-0.0291195,0.0248392,0.0444758,-4694.33,20.6797,-27.2561,25.8258,-0.4065310942382641,0.05094195365590134,-1.0614597922227904,-0.0291195,-0.054072835543016055,0.08869540348354166,1.0,0.0
