Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
-0.939142,-0.324251,-0.113296,0.00854856,-0.0344878,0.131549,-2691.09,39.0239,-106.425,-19.2892,-0.23304960716303502,0.1359946607401923,-1.8271930508231056,0.00854856,-0.2484884990535252,0.82639799489444,1.0,0.0
-0.944117,-0.32048,-0.0765857,0.00597348,-0.027456,0.13319,-3624.75,39.9486,-114.139,-15.5743,-0.313904984063785,0.13599047038671497,-1.774090238503237,0.00597348,-0.24125936604253456,0.7566848172757716,1.0,0.0
-0.942362,-0.322404,-0.0891712,0.0068558,-0.0299116,0.132662,-3326.76,39.6818,-111.461,-16.9483,-0.2880989157277157,0.13599231617470156,-1.7925602206631608,0.0068558,-0.24377441629061736,0.7809038011350613,1.0,0.0
-0.945961,-0.317905,-0.0633699,0.00504699,-0.0248241,0.133704,-3905.82,40.1272,-116.794,-14.0064,-0.3382457727721947,0.13598895380438072,-1.754370625663885,0.00504699,-0.23857502596916855,0.730874425995617,1.0,0.0
-0.947892,-0.314617,-0.0493478,0.00406601,-0.0219734,0.134201,-4179.87,40.258,-119.563,-12.2172,-0.3619786263159371,0.13598800942936107,-1.7330912174836006,0.00406601,-0.23567962482510274,0.7030814319586368,1.0,0.0
-0.949889,-0.310558,-0.0343971,0.00302451,-0.0188742,0.134672,-4436.29,40.2874,-122.284,-10.1485,-0.3841847139119467,0.13598817231524216,-1.7100387933436347,0.00302451,-0.23254505009496299,0.673044889569474,1.0,0.0
-0.95191,-0.305698,-0.0184575,0.00191729,-0.0154925,0.135103,-4671.28,40.2342,-124.99,-7.85419,-0.40453495384715565,0.1359883751107057,-1.6849693946487785,0.00191729,-0.2291362500895568,0.6404453514085131,1.0,0.0
-0.953881,-0.300069,-0.0015195,0.000751515,-0.0118355,0.135472,-4880.99,40.1218,-127.68,-5.27181,-0.422695934385956,0.13598802095864915,-1.6579399812812945,0.000751515,-0.22545997692266306,0.6053600618212062,1.0,0.0
-0.955764,-0.29358,0.016344,-0.000468927,-0.00789959,0.135759,-5058.23,39.9464,-130.342,-2.39372,-0.43804499828704296,0.13598863777230838,-1.6289191206805658,-0.000468927,-0.22151449226261655,0.5677837448091966,1.0,0.0
-0.957493,-0.286244,0.0348974,-0.00172897,-0.00372318,0.135938,-5214.11,39.7379,-132.986,0.734256,-0.45154427655888596,0.13598897717577113,-1.59817829093661,-0.00172897,-0.21733463112899157,0.5280591002129185,1.0,0.0
-0.959029,-0.278074,0.0537376,-0.00299647,0.000593375,0.135988,-5335.21,39.564,-135.819,4.06918,-0.4620315911516508,0.1359892945708986,-1.5664329180075538,-0.00299647,-0.21301810751248146,0.4871216338280234,1.0,0.0
-0.960322,-0.269251,0.0723604,-0.0042388,0.00493397,0.135899,-5418.81,39.3005,-138.247,7.66779,-0.4692713888391417,0.13598853724105167,-1.5345061125148742,-0.0042388,-0.2086752416283504,0.44601820424742156,1.0,0.0
-0.961325,-0.260096,0.0903039,-0.00542451,0.00917643,0.135679,-5480.79,39.0504,-140.516,11.4458,-0.47463888478017857,0.13598896245116696,-1.5032657845649846,-0.00542451,-0.20442755433133172,0.4058905135737906,1.0,0.0
-0.96251,-0.241608,0.123093,-0.00756334,0.0170531,0.134915,-5584.3,38.7972,-145.025,19.0551,-0.48360289744324286,0.1359884754110068,-1.4450642471612944,-0.00756334,-0.19651208384241875,0.3312936841690819,1.0,0.0
-0.962036,-0.25086,0.107267,-0.00653726,0.0132393,0.135342,-5534.55,38.9007,-142.808,15.2686,-0.4792945250155794,0.1359879995752934,-1.473285487463895,-0.00653726,-0.20034914624352607,0.3674275136828191,1.0,0.0
-0.962781,-0.232496,0.137667,-0.00850099,0.0205926,0.13442,-5653.43,38.787,-147.386,22.6413,-0.48958958660755203,0.13598820380738913,-1.4187822277045685,-0.00850099,-0.19293764673939043,0.2976793989273322,1.0,0.0
-0.962921,-0.223541,0.150899,-0.00933991,0.0238022,0.13389,-5746.06,38.76,-149.58,26.0212,-0.49761138636583285,0.13598925260784397,-1.3948600800101298,-0.00933991,-0.189685979773095,0.267136305014121,1.0,0.0
-0.962951,-0.206327,0.173571,-0.0107442,0.0292732,0.132804,-5986.1,38.773,-153.848,32.4286,-0.5183989585776188,0.13599199481675384,-1.3538415522914744,-0.0107442,-0.18411161336192816,0.2148623092022749,1.0,0.0
-0.962966,-0.214838,0.162808,-0.0100818,0.0266773,0.133348,-5854.18,38.7745,-151.804,29.2552,-0.5069746271071188,0.1359903211235638,-1.3733452448229684,-0.0100818,-0.1867616608569948,0.2397000601024405,1.0,0.0
-0.962865,-0.188761,0.192981,-0.0119208,0.0339641,0.131684,-6339.7,38.8654,-158.676,38.8828,-0.5490208779830823,0.13599351434833207,-1.3183763898256267,-0.0119208,-0.1792906384862536,0.16974987792376794,1.0,0.0
-0.962911,-0.197745,0.183511,-0.0113499,0.0316746,0.132253,-6146.39,38.7931,-156.03,35.6013,-0.532280144837522,0.13599314796768255,-1.335724121737829,-0.0113499,-0.18164932813149542,0.1918092666749368,1.0,0.0
-0.962856,-0.167701,0.211579,-0.0130304,0.0385085,0.130426,-6927.38,38.6695,-163.924,46.2011,-0.5999142309135204,0.13599208082917916,-1.2837014311556998,-0.0130304,-0.1745732287862589,0.12571290182902461,1.0,0.0
-0.962835,-0.17894,0.202267,-0.0124755,0.0362178,0.131082,-6584.37,38.9024,-161.552,42.4241,-0.570209410282106,0.13599345484559175,-1.3012230283260227,-0.0124755,-0.17695781514669912,0.14795773291721803,1.0,0.0
-0.963525,-0.123701,0.237285,-0.0145092,0.0449556,0.128342,-8762.53,35.8045,-168.849,57.3685,-0.7588390482125493,0.1359877749481916,-1.2338723341618458,-0.0145092,-0.16779155329280093,0.06270254523074792,1.0,0.0
-0.963189,-0.139585,0.229704,-0.0141089,0.0431329,0.128966,-8036.96,37.1853,-168.736,53.5776,-0.6960043591202918,0.13598777966571113,-1.2480395659745516,-0.0141089,-0.16971812951183707,0.08055240069888547,1.0,0.0
-0.962968,-0.154517,0.220897,-0.0135888,0.0408657,0.129704,-7428.84,37.9774,-165.792,49.7439,-0.6433408929753524,0.1359894593433256,-1.265572799084699,-0.0135888,-0.17210456070714744,0.10272465377701578,1.0,0.0
