Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
-0.114215,-0.966055,-0.231549,0.0248161,-0.0494312,0.0892194,-548.117,29.066,-34.5452,2.85942,-0.04746717929514853,0.10199776894520783,-2.0767366900415127,0.0248161,-0.2118225090708899,1.0,1.0,1.0
0.872214,-0.481912,0.0835714,0.0249241,-0.0492124,0.0893404,-150.132,5.58483,-80.3573,-25.9295,-0.013001498880602572,0.1019978793206996,-2.0742853738620224,0.0249241,-0.21157270923987082,0.998442371765133,1.0,0.0
0.883843,0.41083,-0.223259,-0.0216349,0.0450918,0.0914647,5150.3,59.0802,-105.419,40.2857,0.4460183017928718,0.10197579013339392,-1.112766995921929,-0.0216349,-0.11347529364350184,0.0502926175519971,0.0,1.0
0.888616,0.405304,-0.214271,-0.0209061,0.0438334,0.0920753,4485.84,51.8171,-94.371,36.7757,0.38847576624944874,0.10197660430535035,-1.126483191507447,-0.0209061,-0.11487493067698312,0.06406459124267738,0.0,1.0
0.896025,0.400516,-0.191341,-0.0188341,0.0400819,0.0937775,3409.07,43.4652,-81.7555,32.8086,0.2952269988336651,0.10198420570784478,-1.1668820238270587,-0.0188341,-0.11900353635476499,0.10439454476509757,0.0,1.0
0.892749,0.401799,-0.203489,-0.0199474,0.042125,0.0928726,3915.29,46.458,-86.0756,34.2788,0.3390658790413399,0.10197958352415448,-1.144970636026193,-0.0199474,-0.11676362860933744,0.08255514088843752,0.0,1.0
0.899917,0.403176,-0.165945,-0.0165609,0.0357617,0.0955166,2706.28,40.7156,-78.5795,30.2624,0.234365068010798,0.10199176467955635,-1.2125491710841279,-0.0165609,-0.12367002971960349,0.14971883104765626,0.0,1.0
0.898347,0.401203,-0.17868,-0.0176918,0.0379322,0.0946722,3006.28,41.5531,-79.2384,31.3722,0.26034520325299004,0.10198861333345012,-1.1897135015340448,-0.0176918,-0.1213372302855407,0.1270817637338706,0.0,1.0
0.901809,0.408811,-0.139886,-0.0143028,0.0313289,0.0970632,2259.86,40.4811,-79.6897,28.4703,0.19570489476140016,0.10199394476854987,-1.2585844707752614,-0.0143028,-0.12836799499880658,0.1952337136310317,0.0,1.0
0.90103,0.405786,-0.153087,-0.0154377,0.0335718,0.09631,2466.24,40.5787,-79.1333,29.4553,0.21357749579901208,0.10199353830140417,-1.2353865431533508,-0.0154377,-0.1260014447061506,0.17231588287283917,0.0,1.0
0.902349,0.412114,-0.126012,-0.0131271,0.0289795,0.0977899,2077.01,40.2883,-80.0118,27.2367,0.17987000233128414,0.1019935094124131,-1.2826965577518838,-0.0131271,-0.13082672343633664,0.2190313275671546,0.0,1.0
0.902727,0.415545,-0.111121,-0.0118828,0.0264682,0.098498,1909.53,39.9584,-80.0493,25.7226,0.16536615883007638,0.10199226252633088,-1.3082796330419635,-0.0118828,-0.13343439979106778,0.2442606635285498,0.0,1.0
0.902924,0.419083,-0.0950128,-0.0105534,0.0237613,0.0991842,1752.68,39.5072,-79.8084,23.9475,0.15178287812095034,0.10199070990698124,-1.33566043426996,-0.0105534,-0.1362249558858601,0.2712511806297896,0.0,1.0
0.903002,0.422482,-0.0775587,-0.00912249,0.0208252,0.0998403,1600.73,38.9623,-79.3576,21.9774,0.13862393962078007,0.10198908990244987,-1.3651596459085027,-0.00912249,-0.1392313898577589,0.3003246490443092,0.0,1.0
0.902804,0.428219,-0.0384149,-0.00592166,0.0141936,0.100994,1310.25,37.851,-78.3326,17.5167,0.11346824067027361,0.10198650066043054,-1.4311717446902823,-0.00592166,-0.145960198085045,0.36538844166310946,0.0,1.0
0.902958,0.425599,-0.0586676,-0.0075806,0.0176394,0.100451,1454.2,38.3971,-78.8402,19.8295,0.12593437556398543,0.10198799847707572,-1.3969665747464042,-0.0075806,-0.14247382489776195,0.3316752614294781,0.0,1.0
0.902576,0.430078,-0.0170041,-0.00415394,0.0105051,0.101443,1166.66,37.3509,-77.8883,15.051,0.10103328193885246,0.10198548609978775,-1.4676074659542473,-0.00415394,-0.14967466081902162,0.40130817836416866,0.0,1.0
0.902275,0.431008,0.00531841,-0.0022772,0.00657729,0.101772,1023.81,36.8982,-77.4905,12.4767,0.08866240754102868,0.1019843160870538,-1.5062583824517017,-0.0022772,-0.15361473098472872,0.4394158436231106,0.0,1.0
0.901814,0.429047,0.0505367,0.00166275,-0.00168609,0.101969,749.596,35.9497,-76.4974,7.21437,0.06491535152335388,0.10198293906574815,-1.587330139588631,0.00166275,-0.16188059290289286,0.5193721768965732,0.0,1.0
0.902005,0.430694,0.0280573,-0.000321289,0.00247654,0.101953,884.324,36.4359,-77.0372,9.83765,0.07658285705972069,0.10198307437693571,-1.5465101059269841,-0.000321289,-0.15771785515743436,0.47910622955023097,0.0,1.0
0.901678,0.422206,0.0929211,0.0055576,-0.00984703,0.101506,518.858,35.0304,-75.3874,2.2425,0.04493333670497754,0.10198250847974323,-1.6675030607570822,0.0055576,-0.17005614503365693,0.5984471705678798,0.0,1.0
0.901702,0.426171,0.0722602,0.0036339,-0.00581956,0.101817,624.787,35.467,-75.9176,4.67547,0.05410683585854474,0.10198317884628622,-1.6278912621204662,0.0036339,-0.1660175257271381,0.5593862837790196,0.0,1.0
0.901874,0.411826,0.130209,0.00916671,-0.0173705,0.100494,365.777,34.2513,-74.4044,-2.16666,0.031676453094944226,0.10198420616080708,-1.7419562047548236,0.00916671,-0.177652020708813,0.6718792265432552,0.0,1.0
0.901741,0.417348,0.112282,0.00741092,-0.0137172,0.101057,432.248,34.6586,-74.9497,-0.0618444,0.03743287166055671,0.10198371843014942,-1.7057090450285628,0.00741092,-0.173954550971952,0.6361383492744888,0.0,1.0
0.902298,0.399711,0.16135,0.0123063,-0.0238604,0.0991551,305.117,33.4191,-73.155,-5.86743,0.026423269748973004,0.10198555066366019,-1.8069436628838003,0.0123063,-0.18428214447741553,0.7359347297768495,0.0,1.0
0.902067,0.405857,0.146606,0.0108087,-0.0207724,0.0998469,323.814,33.7964,-73.7216,-4.08918,0.028042438377717218,0.10198478338149275,-1.7759129769084638,0.0108087,-0.18111610025439162,0.7053528443583459,0.0,1.0
0.902559,0.393566,0.174479,0.0136539,-0.0266258,0.0984492,303.537,33.0521,-72.5661,-7.4843,0.026286441036697455,0.1019861667398084,-1.8349295619596795,0.0136539,-0.18713743226182344,0.7635035456794634,0.0,1.0
0.902843,0.387471,0.186261,0.0148766,-0.0291223,0.0977403,317.941,32.6759,-71.9295,-8.93893,0.0275338339301259,0.10198663932780606,-1.8603767556323576,0.0148766,-0.18973357319051126,0.7885604069512335,0.0,1.0
0.903512,0.375087,0.207187,0.0170944,-0.033617,0.096286,384.211,31.919,-70.555,-11.6399,0.03327284580512612,0.10198576609017554,-1.9067020718278882,0.0170944,-0.19445647150109208,0.8341191223472872,0.0,1.0
0.903154,0.38136,0.197053,0.016011,-0.0314271,0.0970237,345.809,32.3005,-71.2389,-10.3487,0.02994721529322393,0.10198657252844613,-1.8840434727986546,0.016011,-0.1921471362853255,0.811846361764562,0.0,1.0
0.904481,0.361278,0.226559,0.0192535,-0.0379491,0.0946578,491.693,31.3792,-69.7045,-14.3163,0.04258083545879706,0.1019815340718603,-1.9520854969370167,0.0192535,-0.1990766736170667,0.8786475794811023,0.0,1.0
0.903949,0.368452,0.216947,0.0181629,-0.0357661,0.0955067,432.816,31.6067,-69.9694,-13.0376,0.03748206071661526,0.10198403627087918,-1.9291179247977708,0.0181629,-0.19673923241337904,0.856126382011366,0.0,1.0
0.906726,0.339272,0.250354,0.022375,-0.0441444,0.0919276,784.87,29.3464,-65.1853,-18.1322,0.06797009582513082,0.10197750581927369,-2.0184856135030835,0.022375,-0.20584012839713092,0.9436840551342022,0.0,1.0
0.905933,0.345846,0.244135,0.0215072,-0.0424277,0.0927316,703.816,30.4968,-67.657,-17.497,0.060950782885395384,0.10197675894952732,-1.9998964121634113,0.0215072,-0.20394295434721274,0.9254705516241429,0.0,1.0
0.905143,0.353539,0.235911,0.0203909,-0.0402141,0.0937148,569.835,31.0339,-69.2053,-15.547,0.04934796788578162,0.1019786133355911,-1.9761443055036083,0.0203909,-0.2015244560262827,0.9022142030156968,0.0,1.0
-0.843333,-0.480719,-0.239698,0.0213756,-0.0450455,0.0914873,191.463,28.502,-51.3827,2.55999,0.016580782112919364,0.10197560066770875,-2.028320429370398,0.0213756,-0.20683919413163124,0.9477677737930257,1.0,0.0
-0.844087,-0.484415,-0.229398,0.0204947,-0.0437988,0.0920914,-70.7433,30.2186,-53.9521,2.52767,-0.0061264016715965415,0.10197627584590448,-2.014735248168541,0.0204947,-0.20545519742370197,0.9335436992472806,1.0,0.0
-0.845716,-0.487573,-0.216416,0.019339,-0.0421437,0.0928637,-407.025,31.1066,-55.2956,2.78852,-0.03524854848984401,0.10197920487717091,-1.9968250628890707,0.019339,-0.20363463219223424,0.9148443918866062,1.0,0.0
-0.848046,-0.489962,-0.201501,0.0179992,-0.0401929,0.0937295,-765.7,31.2411,-55.5109,3.30962,-0.06630996518315475,0.10198376527987187,-1.9758964342861256,0.0179992,-0.201509358171572,0.893050656771052,1.0,0.0
-0.850808,-0.491363,-0.18597,0.0166289,-0.038157,0.0945816,-1100.65,31.8664,-56.6849,3.81438,-0.09531678618106214,0.1019884096726682,-1.9542555996146171,0.0166289,-0.19931142069860142,0.8705696807597879,1.0,0.0
-0.853824,-0.491751,-0.170576,0.0152756,-0.0361034,0.0953882,-1426.58,32.3073,-57.6578,4.33802,-0.1235424711126876,0.1019919810122345,-1.9326224749602148,0.0152756,-0.19711199476995986,0.848141278925763,1.0,0.0
-0.860389,-0.489944,-0.140171,0.0126043,-0.031912,0.0968743,-2038.02,33.1975,-59.9269,5.51269,-0.17649345075430722,0.10199512608203394,-1.8890176653639938,0.0126043,-0.19267059494998995,0.8030830953287824,1.0,0.0
-0.857032,-0.491227,-0.155384,0.0139416,-0.0340336,0.0961484,-1738.07,32.752,-58.7438,4.89567,-0.15051764553465558,0.10199412116156499,-1.9110030529732656,0.0139416,-0.19491107692507584,0.8257741219679657,1.0,0.0
-0.863904,-0.487956,-0.124621,0.0112312,-0.0296826,0.0975804,-2329.56,33.6247,-61.1622,6.18405,-0.2017409461826694,0.10199505481600565,-1.866089129216869,0.0112312,-0.1903318630260268,0.7794834058495053,1.0,0.0
-0.867641,-0.485183,-0.108414,0.00979657,-0.0272974,0.0982733,-2613.04,34.0387,-62.4725,6.92814,-0.22629044197752474,0.10199406619823527,-1.841736196995117,0.00979657,-0.18784616359600603,0.7544943178955716,1.0,0.0
-0.875816,-0.477013,-0.0731144,0.00666658,-0.0218849,0.0996155,-3154.18,34.7279,-65.164,8.7563,-0.2731534099273907,0.10199115985348926,-1.7870544748512502,0.00666658,-0.18226375861144717,0.6987212042925022,1.0,0.0
-0.871606,-0.481576,-0.0913107,0.00828118,-0.0247125,0.0989535,-2887.22,34.4048,-63.8014,7.7857,-0.2500345535798721,0.10199266061094789,-1.8155288698843548,0.00828118,-0.18517061985549277,0.727705646679782,1.0,0.0
-0.884718,-0.464856,-0.0332964,0.00314145,-0.015437,0.100813,-3641.61,35.1198,-67.7059,11.1788,-0.3153650676643962,0.1019880480154415,-1.722741190040562,0.00314145,-0.17569901120803566,0.6337222457602742,1.0,0.0
-0.88023,-0.471422,-0.0537504,0.00495315,-0.0187975,0.100242,-3406.32,34.9595,-66.4632,9.88431,-0.294988847593945,0.10198923752166206,-1.7561647554552833,0.00495315,-0.17910990437130045,0.6674190536025185,1.0,0.0
-0.893681,-0.448489,0.0103475,-0.000711486,-0.00796403,0.101673,-4053.61,35.2768,-70.0328,14.3557,-0.3510444533970066,0.10198443363004424,-1.6489665564626073,-0.000711486,-0.16816892033572337,0.559885870503273,1.0,0.0
-0.88923,-0.457218,-0.0118665,0.0012495,-0.0118224,0.101299,-3859.16,35.2208,-68.8938,12.6581,-0.33420499573752577,0.10198655079352374,-1.6869786958194866,0.0012495,-0.1720491384487865,0.5978410633836684,1.0,0.0
-0.90198,-0.428094,0.0555318,-0.00471955,0.000262509,0.101983,-4343.12,35.1903,-71.8329,18.3801,-0.3761161499102299,0.10198333785464703,-1.568222285825007,-0.00471955,-0.15993254320647854,0.47990401020153106,1.0,0.0
-0.897965,-0.438733,0.0329859,-0.00271632,-0.00390456,0.101909,-4211.31,35.2508,-70.9949,16.2557,-0.36470134448931885,0.10198377258070815,-1.6090917774441276,-0.00271632,-0.16410124989234937,0.5202895109932538,1.0,0.0
-0.908784,-0.405446,0.098236,-0.00855912,0.00853173,0.101625,-4586.61,34.8331,-72.5434,23.1476,-0.397202493677301,0.1019825036062211,-1.4870396711465284,-0.00855912,-0.15165202862529467,0.40021196109815216,1.0,0.0
-0.905573,-0.416966,0.077434,-0.00667712,0.00443597,0.101886,-4468.0,35.04,-72.3199,20.7163,-0.3869308142070464,0.10198252215865668,-1.5272852435002207,-0.00667712,-0.1557564011878506,0.43963266244786925,1.0,0.0
-0.914344,-0.381595,0.135265,-0.0119982,0.0162114,0.100687,-4824.88,34.7729,-73.3619,28.3274,-0.417836783091158,0.101983731344563,-1.4111585011140106,-0.0119982,-0.14391520946220746,0.3263136117819816,1.0,0.0
-0.911701,-0.39358,0.117584,-0.0103408,0.0124807,0.101217,-4701.81,34.7376,-72.874,25.6683,-0.4071788656103028,0.10198357201770293,-1.448109260822514,-0.0103408,-0.1476833550905954,0.3622386620817726,1.0,0.0
-0.918961,-0.358066,0.165062,-0.0148932,0.0228534,0.0993914,-5153.43,34.7856,-73.9203,33.5042,-0.44628936120389867,0.1019849414645123,-1.3447912177945327,-0.0148932,-0.13714845362876563,0.262107712700264,1.0,0.0
-0.91676,-0.369666,0.151129,-0.0135244,0.0196935,0.100065,-4980.03,34.8552,-73.8653,30.9685,-0.4312728430339116,0.10198449964210247,-1.3764727633734277,-0.0135244,-0.14037888604362114,0.2927092818885463,1.0,0.0
-0.923052,-0.335693,0.187718,-0.0171846,0.0282239,0.0980027,-5553.45,34.4118,-73.3117,38.2924,-0.4809312735358374,0.10198587028848653,-1.2903930075232768,-0.0171846,-0.13160185388643894,0.2097877098397537,1.0,0.0
-0.921045,-0.34676,0.17715,-0.0161031,0.0256752,0.0987007,-5340.27,34.6017,-73.6478,35.9257,-0.46246978943273587,0.101985509144829,-1.3163047299710366,-0.0161031,-0.13424400807584283,0.2346727415141152,1.0,0.0
-0.925057,-0.324585,0.197148,-0.0181777,0.0305869,0.0972911,-5789.68,34.2238,-72.9208,40.7082,-0.5013888980300475,0.10198586466182459,-1.2661947348126903,-0.0181777,-0.1291339648601219,0.1866085378043555,1.0,0.0
-0.927194,-0.312933,0.205758,-0.0191121,0.0328342,0.0965552,-6068.25,33.9229,-72.1977,43.2395,-0.525513185611439,0.10198525058399376,-1.24300739243268,-0.0191121,-0.12676842039500355,0.16445685649559127,1.0,0.0
-0.92957,-0.300207,0.213826,-0.020016,0.0350359,0.0957767,-6427.43,33.3734,-70.8042,45.8508,-0.5566183355324074,0.10198377592391841,-1.2201084918954057,-0.020016,-0.12443127104033108,0.1426440014846433,1.0,0.0
-0.9324,-0.285478,0.22152,-0.0209194,0.0372707,0.0949269,-6919.38,32.5565,-68.7506,48.6143,-0.599221427307062,0.10198147587723957,-1.1966635953612481,-0.0209194,-0.12203751958350391,0.12038754970009347,1.0,0.0
-0.935981,-0.267512,0.228711,-0.0218413,0.0396022,0.093975,-7629.91,31.3192,-65.9429,51.2279,-0.6607536456191775,0.10197860005824752,-1.1719686026357785,-0.0218413,-0.11951571740901727,0.09705331131344763,1.0,0.0
-0.940326,-0.246279,0.234652,-0.0227371,0.041944,0.0929515,-8560.32,29.8956,-63.341,53.5787,-0.7413275710548037,0.1019768625142488,-1.1469066428967325,-0.0227371,-0.11695794103935873,0.07353464018430733,1.0,0.0
-0.94514,-0.223151,0.238433,-0.0234244,0.0438253,0.0920805,-9593.55,28.3805,-59.8829,56.623,-0.8308057548424372,0.10197781817797437,-1.1265768265385268,-0.0234244,-0.11488584678026525,0.05462702359312899,1.0,0.0
