Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
0.914792,0.325042,-0.239539,-0.018896,0.0491004,0.108378,7440.09,71.7657,-160.146,56.8301,0.6443151480469346,0.11898167995183125,-1.145410851309076,-0.018896,-0.13628290732381104,0.031915755246379685,0.0,1.0
0.910736,0.333096,-0.243877,-0.0192542,0.0498478,0.108037,8694.27,85.0803,-185.085,64.7053,0.7529277014404425,0.11898233706664195,-1.1385063040951708,-0.0192542,-0.1354621408263484,0.02416881985317454,0.0,1.0
0.903373,0.349572,-0.248163,-0.0196344,0.0506131,0.107683,10746.0,111.389,-230.641,79.1004,0.9306084443753179,0.11898451319650806,-1.1314195424873572,-0.0196344,-0.13462140348387405,0.016192423754976537,0.0,1.0
-0.4045,-0.898186,-0.17067,0.0202892,-0.0520237,0.107019,-696.274,100.555,-90.3513,6.04746,-0.060297642285406676,0.11899383060768319,-2.0232755622672807,0.0202892,-0.24075730952909777,0.9982495988984138,1.0,0.0
-0.402251,-0.899164,-0.171321,0.0205398,-0.0521301,0.106969,-2673.78,48.1341,-88.2697,-4.43582,-0.23155055335956057,0.11899543809327313,-2.02426343532607,0.0205398,-0.24087811430281975,1.0,1.0,1.0
-0.889595,-0.380209,-0.252932,0.0199743,-0.0514747,0.10728,110.207,43.5026,-94.0797,-11.0451,0.00954397588212085,0.11899009681519718,-2.018167045797366,0.0199743,-0.24014189216866905,0.9922980582322037,1.0,0.0
-0.894759,-0.377495,-0.238276,0.0187092,-0.0491431,0.108359,111.896,30.2453,-67.8183,-6.37494,0.009690244043534392,0.11898200350729517,-1.9965745955676184,0.0187092,-0.2375564455324028,0.9674732152313955,1.0,0.0
-0.894658,-0.37447,-0.243393,0.0191233,-0.049907,0.108011,191.275,31.2802,-70.4474,-6.83278,0.01656450122816759,0.11898354831656349,-2.0036296754693486,0.0191233,-0.23839896829970766,0.9755685927633647,1.0,0.0
-0.894915,-0.380638,-0.232624,0.0182481,-0.0482911,0.108742,-26.3061,29.7193,-66.3214,-6.05255,-0.0022781201189820913,0.11898257394765842,-1.9887236027858948,0.0182481,-0.2366234531299264,0.958500746260433,1.0,0.0
-0.8946,-0.371288,-0.248472,0.0195557,-0.0507038,0.107642,224.129,33.5487,-75.9568,-7.53746,0.019409672438990846,0.11898603068612719,-2.0110095575664757,0.0195557,-0.23928204492669974,0.984048598901249,1.0,0.0
0.9393,0.222097,0.261495,0.0206372,-0.0519208,0.107071,-1893.7,-0.406849,-141.788,-34.8528,-0.1639952736937967,0.11899566594477297,-2.0223067959025625,0.0206372,-0.24064574392306548,0.9984197785912444,1.0,0.0
0.933824,0.245165,0.260474,0.0204483,-0.0514111,0.107314,196.619,44.5974,-142.504,-29.4467,0.01702729403728184,0.11899325946964391,-2.01756155554112,0.0204483,-0.24007622567448286,0.9932282228869003,0.0,1.0
0.928178,0.268641,0.257445,0.0201187,-0.0506245,0.107683,457.186,36.4061,-103.52,-23.4126,0.03959251370278932,0.11898936292480097,-2.010259817954809,0.0201187,-0.23919953505176908,0.9851168864842965,0.0,1.0
0.928603,0.270774,0.253624,0.0197336,-0.0496991,0.108109,778.47,34.5749,-98.2427,-21.9199,0.06741585293996406,0.11898553030436096,-2.001698067738639,0.0197336,-0.2381731060990966,0.9756225908045979,0.0,1.0
0.928763,0.274011,0.249514,0.019346,-0.0487662,0.10853,903.207,33.0544,-93.1932,-20.9008,0.07821813337231508,0.11898278515163443,-1.993096122949166,0.019346,-0.23714412778341618,0.9660999544371929,0.0,1.0
0.929126,0.277048,0.244756,0.0188961,-0.0476809,0.109011,950.1,32.3062,-90.8387,-20.0054,0.0822790883120221,0.1189826304374298,-1.9831188929977024,0.0188961,-0.23595670235903052,0.9551029111161409,0.0,1.0
0.922967,0.313839,-0.222632,-0.0174691,0.0459671,0.10975,4892.39,53.5345,-125.119,45.7509,0.4236831795251593,0.11898754885453351,-1.1741593761988591,-0.0174691,-0.13971034613847033,0.06405370387250864,0.0,1.0
0.920431,0.316331,-0.229448,-0.0180461,0.0472591,0.109196,5622.75,58.7301,-135.565,48.873,0.4869326847767838,0.1189839861023743,-1.1623447668890154,-0.0180461,-0.1383004135896901,0.05086400644101119,0.0,1.0
0.927794,0.312434,-0.203915,-0.0158083,0.0421052,0.111302,3627.14,47.7928,-114.573,42.0619,0.3141119591412145,0.1189999288698947,-1.209138373545663,-0.0158083,-0.14388738044579405,0.10297932115378616,0.0,1.0
0.925473,0.312492,-0.214033,-0.0167123,0.0442312,0.110467,4226.72,49.5947,-117.292,43.3893,0.36603585743625944,0.118993097036929,-1.1899435063431576,-0.0167123,-0.1415950631187549,0.08164022209788258,0.0,1.0
0.931268,0.315725,-0.181728,-0.0139196,0.0375059,0.112928,2795.01,46.4727,-114.263,39.8962,0.24204912601093034,0.11899338518930369,-1.2501361546737115,-0.0139196,-0.1487579329921639,0.1482202762369489,0.0,1.0
0.92971,0.313684,-0.192924,-0.0148598,0.0398172,0.112136,3146.79,46.9782,-114.163,40.991,0.2725134325959247,0.11899534407631249,-1.2296034856906024,-0.0148598,-0.14631708985718642,0.12556754314525598,0.0,1.0
0.927894,0.312492,-0.20336,-0.0157601,0.0419896,0.111345,3602.87,47.7514,-114.551,42.0078,0.3120101662001211,0.11899930896085069,-1.2101748209315493,-0.0157601,-0.14400996741267558,0.1041200363377286,0.0,1.0
0.933599,0.321185,-0.158735,-0.0120523,0.0328097,0.114381,2306.35,45.4488,-114.043,36.8334,0.19973094971943184,0.11899365350761358,-1.2914509401069019,-0.0120523,-0.1536744656891625,0.19376735789364474,0.0,1.0
0.932543,0.318268,-0.170393,-0.0129891,0.0351819,0.113673,2526.14,46.0213,-114.372,38.5173,0.21876486280236976,0.11899292843110468,-1.2706460289977346,-0.0129891,-0.1511978919897948,0.17083594369557953,0.0,1.0
0.93522,0.327905,-0.133489,-0.0100806,0.0277308,0.11572,1967.01,44.0186,-112.316,32.7688,0.17034395274248038,0.11899628426400549,-1.3355945523156192,-0.0100806,-0.15893078900880658,0.24238626502052218,0.0,1.0
0.934487,0.324401,-0.146516,-0.011089,0.0303416,0.115061,2123.35,44.7715,-113.332,34.9036,0.1838830672216947,0.11899431251769976,-1.312965568481131,-0.011089,-0.15623543518082303,0.21746349568179602,0.0,1.0
0.936171,0.335132,-0.106027,-0.00800616,0.022293,0.116888,1720.95,42.524,-109.889,28.3264,0.1490350458168345,0.11899488389422463,-1.3823385626397284,-0.00800616,-0.16449121676382386,0.2937830729250639,0.0,1.0
0.935802,0.331677,-0.119385,-0.00900735,0.0249283,0.116358,1829.07,43.2215,-111.073,30.4647,0.1583982865581205,0.1189983374038898,-1.3597486562916596,-0.00900735,-0.1618078293858807,0.2689793796391031,0.0,1.0
0.936224,0.335671,-0.103959,-0.00785147,0.0218868,0.11697,1704.2,42.4155,-109.707,27.9965,0.1475844882658121,0.11900005426150025,-1.3858206704517084,-0.00785147,-0.16491273498046197,0.2976713859152741,0.0,1.0
0.93642,0.339897,-0.0870052,-0.0066014,0.0185805,0.117538,1585.85,41.6342,-108.29,25.3787,0.13733532491276734,0.11899754797578815,-1.4140129266057893,-0.0066014,-0.16826407107215702,0.32864817721555084,0.0,1.0
0.936419,0.344081,-0.0685227,-0.00524648,0.0149855,0.118048,1466.06,40.9613,-107.057,22.6289,0.12696145691056007,0.11899535921308023,-1.4445275776847724,-0.00524648,-0.17189207799980014,0.36218735721888906,0.0,1.0
0.935863,0.351226,-0.0273949,-0.00225186,0.00703068,0.118784,1212.13,39.7956,-104.811,16.8154,0.1049710044370607,0.11899188677074753,-1.5116765211502343,-0.00225186,-0.1798772414387062,0.4360448091229244,0.0,1.0
0.936231,0.347946,-0.0485992,-0.00379591,0.011131,0.118472,1342.92,40.3647,-105.939,19.7544,0.11629747739814833,0.11899375590761054,-1.4771166431397564,-0.00379591,-0.17576765728084123,0.3980250651882705,0.0,1.0
0.93536,0.35358,-0.00527274,-0.000634454,0.00274597,0.11896,1072.97,39.3554,-103.985,13.8148,0.09291968570271589,0.11899168858050926,-1.547717288101124,-0.000634454,-0.1841654935563993,0.4757366977055657,0.0,1.0
