"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","Pressure","SkinFriction:0","SkinFriction:1","SkinFriction:2"
-9.33843e-01,-3.06996e-01,-1.83341e-01,1.34725e-02,-4.70432e-02,1.27592e-01,-6.00823e+02,3.50227e+01,-9.23478e+01,-2.40535e+01
9.56650e-01,1.68394e-01,2.37556e-01,1.54913e-02,-5.12261e-02,1.25971e-01,-3.45727e+03,-1.45067e+01,-1.95139e+02,-2.59170e+01
9.54579e-01,1.86372e-01,2.32401e-01,1.53313e-02,-5.06471e-02,1.26206e-01,-6.05367e+02,4.03821e+01,-1.88157e+02,-1.90556e+01
9.52443e-01,2.05308e-01,2.25117e-01,1.50510e-02,-4.97471e-02,1.26568e-01,-2.44072e+02,3.47808e+01,-1.37902e+02,-2.14850e+01
9.52932e-01,2.07657e-01,2.20903e-01,1.47327e-02,-4.87231e-02,1.26973e-01,2.22416e+02,3.31386e+01,-1.31258e+02,-1.96874e+01
9.52946e-01,2.07739e-01,2.20764e-01,1.47227e-02,-4.86898e-02,1.26985e-01,2.37246e+02,3.30883e+01,-1.31051e+02,-1.96301e+01
9.53338e-01,2.10921e-01,2.15959e-01,1.43973e-02,-4.76124e-02,1.27387e-01,4.24763e+02,3.19905e+01,-1.24458e+02,-1.97769e+01
9.53899e-01,2.13527e-01,2.10823e-01,1.40406e-02,-4.64333e-02,1.27817e-01,5.24616e+02,3.12821e+01,-1.21062e+02,-1.90584e+01
9.48891e-01,2.42900e-01,-2.01379e-01,-1.28661e-02,4.48345e-02,1.28384e-01,4.17007e+03,5.11676e+01,-1.58955e+02,4.95706e+01
9.47356e-01,2.45257e-01,-2.05699e-01,-1.32845e-02,4.60911e-02,1.27938e-01,4.73726e+03,5.40962e+01,-1.66275e+02,5.10310e+01
9.52027e-01,2.41863e-01,-1.87376e-01,-1.16906e-02,4.11963e-02,1.29601e-01,3.18519e+03,4.81109e+01,-1.52607e+02,4.76974e+01
9.50460e-01,2.41780e-01,-1.95251e-01,-1.23337e-02,4.32054e-02,1.28943e-01,3.64923e+03,4.88914e+01,-1.53356e+02,4.83373e+01
9.54681e-01,2.45204e-01,-1.68628e-01,-1.02977e-02,3.67214e-02,1.30943e-01,2.53136e+03,4.74950e+01,-1.53766e+02,4.55108e+01
9.53454e-01,2.43125e-01,-1.78293e-01,-1.09968e-02,3.89869e-02,1.30285e-01,2.81212e+03,4.79248e+01,-1.53701e+02,4.69162e+01
9.55727e-01,2.47736e-01,-1.58710e-01,-9.60177e-03,3.44344e-02,1.31563e-01,2.31153e+03,4.67994e+01,-1.52780e+02,4.35564e+01
9.56621e-01,2.50520e-01,-1.48614e-01,-8.90319e-03,3.21108e-02,1.32148e-01,2.12894e+03,4.59758e+01,-1.51213e+02,4.12829e+01
9.58054e-01,2.56632e-01,-1.27396e-01,-7.44263e-03,2.71874e-02,1.33245e-01,1.83203e+03,4.42979e+01,-1.47531e+02,3.62560e+01
9.57388e-01,2.53500e-01,-1.38236e-01,-8.18916e-03,2.97138e-02,1.32706e-01,1.97333e+03,4.51368e+01,-1.49443e+02,3.88251e+01
9.58626e-01,2.59917e-01,-1.15895e-01,-6.64823e-03,2.44824e-02,1.33767e-01,1.69787e+03,4.34975e+01,-1.45594e+02,3.36334e+01
9.59112e-01,2.63297e-01,-1.03579e-01,-5.79354e-03,2.15566e-02,1.34269e-01,1.56575e+03,4.27472e+01,-1.43697e+02,3.09754e+01
9.59797e-01,2.70154e-01,-7.58744e-02,-3.86931e-03,1.49335e-02,1.35166e-01,1.28794e+03,4.13859e+01,-1.40031e+02,2.55115e+01
9.59504e-01,2.66739e-01,-9.02902e-02,-4.87079e-03,1.83853e-02,1.34740e-01,1.43150e+03,4.20338e+01,-1.41799e+02,2.82735e+01
9.60114e-01,2.76148e-01,-4.33003e-02,-1.63113e-03,7.20633e-03,1.35798e-01,9.65743e+02,4.02125e+01,-1.36845e+02,1.98749e+01
9.59991e-01,2.73392e-01,-6.02213e-02,-2.78868e-03,1.12035e-02,1.35527e-01,1.13350e+03,4.08003e+01,-1.38421e+02,2.26963e+01
9.60141e-01,2.79346e-01,-6.20490e-03,8.39660e-04,-1.31461e-03,1.35983e-01,6.23966e+02,3.91950e+01,-1.34546e+02,1.42596e+01
9.60176e-01,2.78163e-01,-2.52231e-02,-4.12499e-04,3.00076e-03,1.35956e-01,7.92527e+02,3.97122e+01,-1.35678e+02,1.70476e+01
9.59890e-01,2.78278e-01,3.31978e-02,3.31839e-03,-9.81693e-03,1.35634e-01,2.94441e+02,3.80990e+01,-1.32600e+02,8.72744e+00
9.60019e-01,2.79498e-01,1.34279e-02,2.09564e-03,-5.62917e-03,1.35872e-01,4.56384e+02,3.86415e+01,-1.33420e+02,1.14863e+01
9.59675e-01,2.71749e-01,7.13935e-02,5.59071e-03,-1.75787e-02,1.34847e-01,2.39028e+01,3.68155e+01,-1.30992e+02,3.23488e+00
9.59771e-01,2.75664e-01,5.26499e-02,4.48931e-03,-1.38185e-02,1.35284e-01,1.46664e+02,3.74457e+01,-1.31648e+02,5.97105e+00
9.59595e-01,2.66788e-01,8.90365e-02,6.61158e-03,-2.10657e-02,1.34347e-01,-5.30005e+01,3.62280e+01,-1.30631e+02,6.03627e-01
9.59502e-01,2.61187e-01,1.05224e-01,7.53624e-03,-2.42295e-02,1.33813e-01,-8.79204e+01,3.55849e+01,-1.30074e+02,-1.91221e+00
9.59366e-01,2.55343e-01,1.19840e-01,8.36318e-03,-2.70647e-02,1.33270e-01,-9.17102e+01,3.48392e+01,-1.29006e+02,-4.26425e+00
9.59187e-01,2.49438e-01,1.33035e-01,9.10941e-03,-2.96283e-02,1.32725e-01,-6.28260e+01,3.40813e+01,-1.27714e+02,-6.45202e+00
9.58627e-01,2.37773e-01,1.56432e-01,1.04592e-02,-3.42737e-02,1.31605e-01,7.13850e+01,3.27726e+01,-1.25342e+02,-1.04504e+01
9.58947e-01,2.43579e-01,1.45111e-01,9.79950e-03,-3.20030e-02,1.32174e-01,-6.70848e+00,3.33873e+01,-1.26458e+02,-8.51695e+00
9.57594e-01,2.26484e-01,1.78010e-01,1.17758e-02,-3.87945e-02,1.30342e-01,2.80672e+02,3.20792e+01,-1.24551e+02,-1.42492e+01
9.58191e-01,2.32043e-01,1.67333e-01,1.11113e-02,-3.65163e-02,1.31000e-01,1.70720e+02,3.23432e+01,-1.24696e+02,-1.24199e+01
9.54762e-01,2.15349e-01,2.04960e-01,1.36241e-02,-4.50505e-02,1.28309e-01,5.65486e+02,3.10716e+01,-1.20036e+02,-1.87634e+01
9.55801e-01,2.17647e-01,1.97550e-01,1.31035e-02,-4.33054e-02,1.28908e-01,5.32967e+02,3.15006e+01,-1.22049e+02,-1.80797e+01
9.56794e-01,2.21461e-01,1.88307e-01,1.24568e-02,-4.11173e-02,1.29625e-01,4.07444e+02,3.19135e+01,-1.24166e+02,-1.62696e+01
-9.34018e-01,-3.14323e-01,-1.69478e-01,1.25356e-02,-4.46983e-02,1.28431e-01,-9.92989e+02,3.62209e+01,-9.53009e+01,-2.31688e+01
-9.33894e-01,-3.10453e-01,-1.77127e-01,1.30522e-02,-4.59906e-02,1.27974e-01,-7.70871e+02,3.51162e+01,-9.24886e+01,-2.33556e+01
-9.35260e-01,-3.20941e-01,-1.49073e-01,1.10905e-02,-4.10678e-02,1.29642e-01,-1.65654e+03,3.77420e+01,-9.98348e+01,-2.21885e+01
-9.34440e-01,-3.18001e-01,-1.60050e-01,1.18795e-02,-4.30561e-02,1.28993e-01,-1.30010e+03,3.73348e+01,-9.82794e+01,-2.30529e+01
-9.37689e-01,-3.24056e-01,-1.25258e-01,9.39079e-03,-3.67028e-02,1.30949e-01,-2.35185e+03,3.86609e+01,-1.04161e+02,-2.02925e+01
-9.36375e-01,-3.22979e-01,-1.37263e-01,1.02430e-02,-3.89082e-02,1.30309e-01,-2.00594e+03,3.81974e+01,-1.01885e+02,-2.11762e+01
-9.40703e-01,-3.23671e-01,-1.01334e-01,7.70853e-03,-3.22376e-02,1.32118e-01,-3.01643e+03,3.93743e+01,-1.08889e+02,-1.81870e+01
-9.39142e-01,-3.24251e-01,-1.13296e-01,8.54856e-03,-3.44878e-02,1.31549e-01,-2.69109e+03,3.90239e+01,-1.06425e+02,-1.92892e+01
-9.44117e-01,-3.20480e-01,-7.65857e-02,5.97348e-03,-2.74560e-02,1.33190e-01,-3.62475e+03,3.99486e+01,-1.14139e+02,-1.55743e+01
-9.42362e-01,-3.22404e-01,-8.91712e-02,6.85580e-03,-2.99116e-02,1.32662e-01,-3.32676e+03,3.96818e+01,-1.11461e+02,-1.69483e+01
-9.45961e-01,-3.17905e-01,-6.33699e-02,5.04699e-03,-2.48241e-02,1.33704e-01,-3.90582e+03,4.01272e+01,-1.16794e+02,-1.40064e+01
-9.47892e-01,-3.14617e-01,-4.93478e-02,4.06601e-03,-2.19734e-02,1.34201e-01,-4.17987e+03,4.02580e+01,-1.19563e+02,-1.22172e+01
-9.49889e-01,-3.10558e-01,-3.43971e-02,3.02451e-03,-1.88742e-02,1.34672e-01,-4.43629e+03,4.02874e+01,-1.22284e+02,-1.01485e+01
-9.51910e-01,-3.05698e-01,-1.84575e-02,1.91729e-03,-1.54925e-02,1.35103e-01,-4.67128e+03,4.02342e+01,-1.24990e+02,-7.85419e+00
-9.53881e-01,-3.00069e-01,-1.51950e-03,7.51515e-04,-1.18355e-02,1.35472e-01,-4.88099e+03,4.01218e+01,-1.27680e+02,-5.27181e+00
-9.55764e-01,-2.93580e-01,1.63440e-02,-4.68927e-04,-7.89959e-03,1.35759e-01,-5.05823e+03,3.99464e+01,-1.30342e+02,-2.39372e+00
-9.57493e-01,-2.86244e-01,3.48974e-02,-1.72897e-03,-3.72318e-03,1.35938e-01,-5.21411e+03,3.97379e+01,-1.32986e+02,7.34256e-01
-9.59029e-01,-2.78074e-01,5.37376e-02,-2.99647e-03,5.93375e-04,1.35988e-01,-5.33521e+03,3.95640e+01,-1.35819e+02,4.06918e+00
-9.60322e-01,-2.69251e-01,7.23604e-02,-4.23880e-03,4.93397e-03,1.35899e-01,-5.41881e+03,3.93005e+01,-1.38247e+02,7.66779e+00
-9.61325e-01,-2.60096e-01,9.03039e-02,-5.42451e-03,9.17643e-03,1.35679e-01,-5.48079e+03,3.90504e+01,-1.40516e+02,1.14458e+01
-9.62510e-01,-2.41608e-01,1.23093e-01,-7.56334e-03,1.70531e-02,1.34915e-01,-5.58430e+03,3.87972e+01,-1.45025e+02,1.90551e+01
-9.62036e-01,-2.50860e-01,1.07267e-01,-6.53726e-03,1.32393e-02,1.35342e-01,-5.53455e+03,3.89007e+01,-1.42808e+02,1.52686e+01
-9.62781e-01,-2.32496e-01,1.37667e-01,-8.50099e-03,2.05926e-02,1.34420e-01,-5.65343e+03,3.87870e+01,-1.47386e+02,2.26413e+01
-9.62921e-01,-2.23541e-01,1.50899e-01,-9.33991e-03,2.38022e-02,1.33890e-01,-5.74606e+03,3.87600e+01,-1.49580e+02,2.60212e+01
-9.62951e-01,-2.06327e-01,1.73571e-01,-1.07442e-02,2.92732e-02,1.32804e-01,-5.98610e+03,3.87730e+01,-1.53848e+02,3.24286e+01
-9.62966e-01,-2.14838e-01,1.62808e-01,-1.00818e-02,2.66773e-02,1.33348e-01,-5.85418e+03,3.87745e+01,-1.51804e+02,2.92552e+01
-9.62865e-01,-1.88761e-01,1.92981e-01,-1.19208e-02,3.39641e-02,1.31684e-01,-6.33970e+03,3.88654e+01,-1.58676e+02,3.88828e+01
-9.62911e-01,-1.97745e-01,1.83511e-01,-1.13499e-02,3.16746e-02,1.32253e-01,-6.14639e+03,3.87931e+01,-1.56030e+02,3.56013e+01
-9.62856e-01,-1.67701e-01,2.11579e-01,-1.30304e-02,3.85085e-02,1.30426e-01,-6.92738e+03,3.86695e+01,-1.63924e+02,4.62011e+01
-9.62835e-01,-1.78940e-01,2.02267e-01,-1.24755e-02,3.62178e-02,1.31082e-01,-6.58437e+03,3.89024e+01,-1.61552e+02,4.24241e+01
-9.63525e-01,-1.23701e-01,2.37285e-01,-1.45092e-02,4.49556e-02,1.28342e-01,-8.76253e+03,3.58045e+01,-1.68849e+02,5.73685e+01
-9.63189e-01,-1.39585e-01,2.29704e-01,-1.41089e-02,4.31329e-02,1.28966e-01,-8.03696e+03,3.71853e+01,-1.68736e+02,5.35776e+01
-9.62968e-01,-1.54517e-01,2.20897e-01,-1.35888e-02,4.08657e-02,1.29704e-01,-7.42884e+03,3.79774e+01,-1.65792e+02,4.97439e+01
