Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
0.784594,0.605209,-0.133697,-0.0160542,0.0258648,0.0628509,872.204,27.42,-32.3776,14.9176,0.07553325959593614,0.06796486967433985,-1.1803931215477306,-0.0160542,-0.0802252646704787,0.2007170779624189,0.0,1.0
0.781043,0.605512,-0.151871,-0.0175306,0.0275999,0.062109,976.518,27.8697,-32.1597,15.5885,0.08456689902144954,0.06796530262575162,-1.1526271228048504,-0.0175306,-0.07833865121608104,0.17751952231584545,0.0,1.0
0.787627,0.60513,-0.114929,-0.0145202,0.0240203,0.0635787,780.243,27.3071,-32.9695,14.2197,0.06756939553924542,0.06796488730057602,-1.2095694476975436,-0.0145202,-0.08220825119498354,0.22499792939079155,0.0,1.0
0.790223,0.605172,-0.0952325,-0.0128987,0.0220293,0.064296,695.052,27.3345,-33.7002,13.4614,0.060191816534520146,0.067965179868003,-1.2407083399075998,-0.0128987,-0.08432496548555142,0.25082519463183117,0.0,1.0
0.792568,0.605038,-0.0743619,-0.0111744,0.0198705,0.0649962,610.362,27.3583,-34.4082,12.6219,0.052857624355649335,0.06796574714288073,-1.2741020678142367,-0.0111744,-0.08659529897528388,0.2784419359522362,0.0,1.0
0.794754,0.6045,-0.0521891,-0.00933261,0.0175213,0.0656694,523.86,27.3082,-35.0092,11.6694,0.045366512159915696,0.06796665395655432,-1.310059448766062,-0.00933261,-0.08904035721679725,0.30809724009850337,0.0,1.0
0.798863,0.601341,-0.00404207,-0.00523923,0.0121661,0.0668713,338.711,26.9339,-35.815,9.3936,0.029332525293393665,0.06796899846915504,-1.3908316305753745,-0.00523923,-0.09453343296943004,0.3744675859166441,0.0,1.0
0.796793,0.603398,-0.0286974,-0.00735689,0.0149577,0.0663014,434.395,27.1427,-35.4447,10.5812,0.03761880282844,0.0679677013827156,-1.3489093743216187,-0.00735689,-0.09168226954623752,0.3400581973690383,0.0,1.0
0.803411,0.593434,0.0470686,-0.000665223,0.00600387,0.067706,131.217,26.3355,-36.2756,6.78341,0.011363451353582367,0.0679716771234674,-1.4823520683034752,-0.000665223,-0.1007579561700279,0.44930790131878573,0.0,1.0
0.801027,0.598104,0.0213762,-0.00300308,0.009174,0.0673484,237.298,26.6405,-36.0574,8.09839,0.020550113775672268,0.0679703557336579,-1.4354125313743478,-0.00300308,-0.0975655003820648,0.41096962499019185,0.0,1.0
0.809579,0.578937,0.0964243,0.00413827,-0.00062864,0.067971,-79.7623,25.5172,-36.4349,4.07918,-0.00690745113742764,0.06797390697355568,-1.580044713265827,0.00413827,-0.1074018123535898,0.5287411392606092,0.0,1.0
0.806249,0.58702,0.0723628,0.00173942,0.00270299,0.0679191,24.0228,25.9763,-36.4234,5.43331,0.0020803853096537676,0.06797286443684789,-1.5310201174428981,0.00173942,-0.10406782289303304,0.48894661704783715,0.0,1.0
0.813297,0.569544,0.118603,0.0064656,-0.00389718,0.0678629,-172.832,25.0005,-36.3473,2.77458,-0.014967329113928432,0.06797471006457034,-1.6281605759050888,0.0064656,-0.11067374308571229,0.567641583876332,0.0,1.0
0.817261,0.559265,0.138624,0.00868601,-0.00704712,0.067609,-247.432,24.5082,-36.2632,1.53468,-0.021427722744153513,0.06797528066359418,-1.6746547431978456,0.00868601,-0.11383512618349279,0.6050662671852579,0.0,1.0
0.825857,0.536783,0.17248,0.0127639,-0.0129081,0.0667389,-334.145,23.385,-35.8407,-0.634874,-0.028937107635007498,0.06797572963065568,-1.7618492610551728,0.0127639,-0.11976298901945692,0.6747523736061445,0.0,1.0
0.821484,0.548254,0.156525,0.0107869,-0.0100536,0.0672281,-302.983,23.9934,-36.1296,0.391008,-0.02623846438695021,0.06797567434435645,-1.7192408755505226,0.0107869,-0.11686655787592858,0.640791354875102,0.0,1.0
0.83022,0.525209,0.186604,0.0146104,-0.015594,0.0661627,-338.192,22.7105,-35.4275,-1.51491,-0.029287579659424672,0.06797555227646186,-1.8022636970444443,0.0146104,-0.12250987015441404,0.7067976828473803,0.0,1.0
0.834394,0.513925,0.199002,0.0163028,-0.0180731,0.0655287,-317.602,22.0407,-34.9668,-2.28372,-0.027504476377302224,0.06797534455447798,-1.8399101743742,0.0163028,-0.12506852805237592,0.7364897973175153,0.0,1.0
0.838242,0.503222,0.209893,0.0178388,-0.0203346,0.0648626,-274.111,21.3555,-34.4104,-2.94638,-0.02373813617124165,0.06797538404393168,-1.8745944228194518,0.0178388,-0.12742627581776467,0.7637162580484592,0.0,1.0
0.841747,0.493147,0.219569,0.019241,-0.0224073,0.0641763,-209.9,20.6545,-33.7555,-3.51462,-0.01817743462445368,0.0679756175034843,-1.9067157191528146,0.019241,-0.1296101784130127,0.7888179560224003,0.0,1.0
0.844851,0.483756,0.228369,0.0205413,-0.0243339,0.0634715,-125.774,19.9379,-32.9913,-4.01038,-0.010892085099838194,0.06797624586177145,-1.936896226642868,0.0205413,-0.13166293411101299,0.8123112614953998,0.0,1.0
0.847591,0.474923,0.236618,0.02178,-0.0261699,0.0627381,-23.3574,19.2499,-32.1962,-4.45838,-0.0020227613696865857,0.0679774437414353,-1.9659815817682333,0.02178,-0.13364240237134806,0.8348791909017513,0.0,1.0
0.851784,0.458937,0.252603,0.024238,-0.0298008,0.0611044,227.826,18.1384,-30.7471,-5.39608,0.019729834305625457,0.06798408181331862,-2.0245580401483285,0.024238,-0.13763771943725597,0.8801891690574314,0.0,1.0
0.849931,0.466622,0.244619,0.0229994,-0.0279749,0.0619569,94.938,18.6406,-31.4386,-4.90783,0.008221673598744084,0.06797979470121986,-1.9949151826270175,0.0229994,-0.13561392456133117,0.8572747549704431,0.0,1.0
0.852906,0.452373,0.260566,0.0255087,-0.0316603,0.0601706,375.901,17.5951,-29.8728,-5.80261,0.0325531960589174,0.06799173258896997,-2.0551644496091774,0.0255087,-0.13973419168418483,0.9038558163358639,0.0,1.0
0.852935,0.449121,0.266042,0.0264056,-0.032958,0.0594729,500.064,17.2703,-29.1325,-6.23676,0.043305767832505025,0.06799452623858776,-2.076834187150261,0.0264056,-0.1412133566313845,0.9205558521569216,0.0,1.0
0.852928,0.447986,0.267985,0.0267254,-0.0334147,0.05922,543.322,17.1548,-28.8726,-6.39146,0.0470519301335275,0.06799669533212625,-2.0845118003081584,0.0267254,-0.14173991380177584,0.9265037390724862,0.0,1.0
0.852157,0.445836,0.273927,0.0276767,-0.0347501,0.0584337,664.757,16.7058,-27.898,-6.64055,0.057568255877312784,0.0679857834087392,-2.107304327176931,0.0276767,-0.14326673556374972,0.9438873830902623,0.0,1.0
-0.681619,-0.679132,-0.272194,0.0246645,-0.0351682,0.0581908,251.693,21.87,-25.7291,9.2153,0.02179672726504345,0.06799243704913069,-2.1144156458368046,0.0246645,-0.14376427269525593,0.9305912202864915,1.0,0.0
-0.681156,-0.675544,-0.282148,0.02545,-0.0358054,0.0578075,392.205,21.1187,-25.2654,9.34124,0.03396512980887973,0.06799804207041553,-2.1253514668762636,0.02545,-0.14451973845907154,0.9409892534384432,1.0,0.0
-0.680717,-0.673798,-0.287328,0.0258518,-0.0361256,0.0576052,463.002,20.7256,-25.0285,9.41436,0.04009618192468462,0.06799572076535405,-2.130921512172456,0.0258518,-0.14489354411456432,0.9462091731530669,1.0,0.0
-0.687915,-0.687581,-0.231714,0.0214293,-0.0324843,0.0597096,-291.531,23.7127,-26.8212,8.86883,-0.025246716024304932,0.0679740103175471,-2.069050777513251,0.0214293,-0.14064167889821458,0.8876784923952749,1.0,0.0
-0.684007,-0.683983,-0.25315,0.0231315,-0.0339101,0.0589205,-11.7876,22.9023,-26.3337,8.99711,-0.0010208114739362086,0.06798176374778754,-2.0930235289119614,0.0231315,-0.14228743106105352,0.910278939635192,1.0,0.0
-0.692902,-0.689554,-0.209847,0.0197258,-0.0310209,0.0604775,-564.634,24.4805,-27.3858,8.78988,-0.04889755894113282,0.0679692889697987,-2.0447366516734338,0.0197258,-0.13897929634473025,0.8649404179109602,1.0,0.0
-0.698823,-0.689761,-0.188386,0.0180546,-0.0295452,0.0612089,-830.248,25.1884,-28.0241,8.77086,-0.0718998510818648,0.06796652324674259,-2.020503945314067,0.0180546,-0.13732662836932366,0.8424627506458693,1.0,0.0
-0.71262,-0.68583,-0.146431,0.0147183,-0.0264621,0.0626012,-1331.13,26.629,-29.6782,8.93805,-0.1152764580831302,0.06796435078664402,-1.970725004092972,0.0147183,-0.13393904548218521,0.7968982781367647,1.0,0.0
-0.705451,-0.688443,-0.167341,0.0163969,-0.028037,0.0619127,-1084.41,25.9198,-28.8068,8.81189,-0.09391039485995148,0.06796510715278833,-1.9960155582907282,0.0163969,-0.13565941129786196,0.8199482201853246,1.0,0.0
-0.729129,-0.676236,-0.103736,0.0111728,-0.0229632,0.0639672,-1798.76,27.8718,-31.5929,9.45662,-0.15577342689415102,0.06796404365603918,-1.9154521645179847,0.0111728,-0.13018187453035507,0.7472461401040265,1.0,0.0
-0.720563,-0.681722,-0.125299,0.0129859,-0.0247828,0.0632844,-1568.84,27.2854,-30.6164,9.14744,-0.13586225124453505,0.06796397913012452,-1.9440490334593585,0.0129859,-0.1321253079379706,0.7728102271917922,1.0,0.0
-0.748198,-0.660688,-0.0586536,0.00722626,-0.0187727,0.065321,-2237.84,28.8306,-33.6532,10.3807,-0.19379795283462325,0.06796504473838004,-1.8506459275248344,0.00722626,-0.12577923325912618,0.6902514203579883,1.0,0.0
-0.73834,-0.669267,-0.0815581,0.00925756,-0.0209701,0.0646484,-2022.9,28.3774,-32.5942,9.869,-0.17518405193810074,0.06796440771882,-1.8844596854094338,0.00925756,-0.12807618638884602,0.7198287318237002,1.0,0.0
-0.769161,-0.63881,-0.0108219,0.00281171,-0.0136914,0.0665737,-2632.24,29.4433,-35.7265,11.7821,-0.227953170633025,0.06796699173606259,-1.7736261029565032,0.00281171,-0.12054803068250955,0.6240983871271387,1.0,0.0
-0.758513,-0.650544,-0.0350553,0.00507772,-0.0163524,0.0659695,-2440.23,29.1907,-34.7059,11.0254,-0.21132501807351406,0.06796599087786478,-1.8137769937908568,0.00507772,-0.12327515061447038,0.658383259677211,1.0,0.0
-0.790364,-0.611261,0.0391015,-0.00198874,-0.00768475,0.0675337,-2975.63,29.7412,-37.6594,13.6173,-0.2576908994357461,0.06796952271608576,-1.6841003031673643,-0.00198874,-0.11446749381230109,0.5490930274198973,1.0,0.0
-0.779857,-0.625663,0.0139585,0.000449853,-0.0107982,0.0671049,-2813.35,29.633,-36.7273,12.6484,-0.24363737827873633,0.06796814494489312,-1.7303438402255482,0.000449853,-0.11760826093695304,0.587601541159888,1.0,0.0
-0.809615,-0.580098,0.0887678,-0.00689143,-0.00105235,0.0679641,-3262.46,29.7233,-39.1224,15.908,-0.2825305067408059,0.06797224675801514,-1.586278999430563,-0.00689143,-0.10782294757635158,0.469088236289796,1.0,0.0
-0.800383,-0.595919,0.0642245,-0.00445946,-0.00440266,0.0678283,-3123.33,29.7334,-38.4225,14.6898,-0.27048178601998524,0.06797103571349784,-1.6356142942127263,-0.00445946,-0.11117439760544079,0.5092084929989964,1.0,0.0
-0.817884,-0.56423,0.112199,-0.00922532,0.00226656,0.0679354,-3392.28,29.6827,-39.6722,17.2211,-0.29377297726461044,0.06797319962598201,-1.537445237724217,-0.00922532,-0.10450507205784357,0.42979062667363765,1.0,0.0
-0.825238,-0.548521,0.134131,-0.01143,0.00548575,0.0677523,-3517.28,29.6035,-40.0651,18.5864,-0.3045980336155238,0.06797402156965925,-1.490004838451013,-0.01143,-0.10128162102776579,0.39196975860588057,1.0,0.0
-0.831841,-0.533033,0.154298,-0.0134995,0.00857484,0.0674314,-3643.14,29.6006,-40.4715,20.0149,-0.31549756635413134,0.06797441862190218,-1.444311290700123,-0.0134995,-0.09817622029439001,0.3558446832314359,1.0,0.0
-0.83787,-0.517771,0.172576,-0.0154319,0.0115123,0.0669926,-3776.3,29.6476,-40.8686,21.5432,-0.3270292823836323,0.06797456514057298,-1.4006141693359975,-0.0154319,-0.09520613909033929,0.3215615681576601,1.0,0.0
-0.84351,-0.502735,0.188812,-0.0172285,0.0142844,0.0664568,-3916.01,29.6414,-41.1202,23.1165,-0.3391282313659212,0.0679746301909764,-1.359074993649776,-0.0172285,-0.09238262009514711,0.28920101845460144,1.0,0.0
-0.848825,-0.488123,0.202834,-0.0188684,0.0168487,0.0658535,-4070.14,29.542,-41.1837,24.6812,-0.3524759588488513,0.06797471701993323,-1.320318235946252,-0.0188684,-0.08974825846470391,0.2592158163482775,1.0,0.0
-0.85394,-0.473972,0.214608,-0.0203443,0.0191826,0.0652123,-4242.85,29.4774,-41.2905,26.2433,-0.3674327227077813,0.06797511466742812,-1.2847094353336657,-0.0203443,-0.08732827118113275,0.23184506183998066,1.0,0.0
-0.858982,-0.460172,0.224325,-0.0216771,0.021314,0.0645476,-4426.29,29.4368,-41.445,27.8292,-0.38331870940387364,0.06797557842166553,-1.2518630752132573,-0.0216771,-0.08509611664234615,0.20676166406740004,1.0,0.0
-0.864149,-0.446346,0.232294,-0.0229037,0.0232967,0.0638595,-4624.58,29.2674,-41.4125,29.4137,-0.4004907127944545,0.06797626034977211,-1.2209875443732423,-0.0229037,-0.08299816720014444,0.18333514451631683,1.0,0.0
-0.869732,-0.43189,0.238718,-0.024061,0.0251911,0.0631375,-4855.17,28.7956,-40.9585,30.9025,-0.42045991074611133,0.06797746262887429,-1.1911627340699675,-0.024061,-0.08097222024014894,0.16086788694051746,1.0,0.0
-0.883914,-0.397178,0.246818,-0.0263077,0.0289624,0.0615059,-5523.45,26.3104,-37.9438,33.1913,-0.47833326001161824,0.06798379474970488,-1.1307082259986878,-0.0263077,-0.07686983595809771,0.11592558528236674,1.0,0.0
-0.87612,-0.415951,0.243637,-0.0251858,0.0270598,0.062362,-5141.42,27.8853,-39.9023,32.2183,-0.44524928978970285,0.06797978979108424,-1.1613989893379513,-0.0251858,-0.07895165915877161,0.13862828648102943,1.0,0.0
-0.920465,-0.310141,0.237789,-0.0293013,0.0344495,0.0586112,-7519.95,21.8866,-38.0421,35.4514,-0.6512310600484061,0.06798559270676398,-1.0394231470770325,-0.0293013,-0.07066579872716197,0.05026557561873479,1.0,0.0
-0.90646,-0.344222,0.24462,-0.0284998,0.0328818,0.0595186,-6808.93,21.9105,-33.9378,33.4699,-0.5896564075153949,0.06799762140839928,-1.0660644168297975,-0.0284998,-0.07248984461255853,0.06912137845198962,1.0,0.0
-0.893936,-0.373638,0.247509,-0.0274334,0.0309297,0.0605484,-6092.56,23.9968,-35.2261,33.4573,-0.5276184425705646,0.06799084559446221,-1.0985254349843232,-0.0274334,-0.07468967323160855,0.09243124650345347,1.0,0.0
-0.904153,-0.349618,0.245175,-0.0283046,0.0325265,0.0597102,-6680.01,22.285,-34.1534,33.4629,-0.5784918773973169,0.06799471439965021,-1.0720009147745446,-0.0283046,-0.07289039603625894,0.0733715690414739,1.0,0.0
