Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
0.798938,0.542314,-0.259136,-0.0254345,0.0429497,0.0733122,5401.09,69.4237,-83.6574,39.4431,0.46773682885083623,0.08496678997661379,-1.0408487776476758,-0.0254345,-0.08843757948780526,0.0298200020017938,0.0,1.0
0.77921,0.564883,-0.270669,-0.0259293,0.0435046,0.0729848,6339.14,88.0793,-99.1775,46.4824,0.5489723817306303,0.08496723634554675,-1.033265980354048,-0.0259293,-0.08779375476055545,0.02249212787418542,0.0,1.0
0.740337,0.60792,-0.285992,-0.0264944,0.0440883,0.0726357,8362.8,123.462,-122.29,57.886,0.7242222500113445,0.08496895380890598,-1.0252614533171136,-0.0264944,-0.08711539306895365,0.014568649387040722,0.0,1.0
-0.717888,-0.628813,-0.297807,0.0272674,-0.0446284,0.0723088,623.408,38.9327,-47.1205,4.58746,0.053987413836881465,0.0849720933248087,-2.1237610583928657,0.0272674,-0.1804604228533531,0.9938032636418218,1.0,0.0
-0.652274,-0.691031,-0.309969,0.0277043,-0.0449552,0.072109,578.696,19.4527,-23.605,10.0813,0.05011533448038517,0.08497457200857207,-2.128268714088279,0.0277043,-0.18084872309888556,0.9988637044670373,1.0,0.0
0.108934,-0.955271,-0.273659,0.0280029,-0.0449272,0.0721277,858.378,-1.53617,-2.79015,10.2698,0.07433592176307433,0.08497563419669193,-2.1278726739085463,0.0280029,-0.18081732995518937,1.0,1.0,1.0
-0.772106,-0.57511,-0.269879,0.0254832,-0.0427513,0.0734282,756.741,26.001,-38.0653,6.51833,0.06553411174437208,0.08496690065507861,-2.0980390217029776,0.0254832,-0.17826387312751524,0.9683579381717873,1.0,0.0
-0.772064,-0.57232,-0.275868,0.0260662,-0.0433651,0.0730679,828.877,27.3127,-39.9018,6.11884,0.07178112186380796,0.08496734613026348,-2.106415635932477,0.0260662,-0.17897654643247385,0.9766327461334199,1.0,0.0
-0.772023,-0.578318,-0.26319,0.0248137,-0.0420439,0.0738363,612.874,25.1084,-36.7134,6.81607,0.0530751646880773,0.08496757454994228,-2.0884273254109478,0.0248137,-0.17744860446399127,0.9588799971073203,1.0,0.0
-0.774049,-0.567029,-0.281221,0.0266775,-0.044005,0.0726864,891.075,31.9562,-46.2019,4.89031,0.07716749670312083,0.08496912833470754,-2.1151835363952602,0.0266775,-0.1797253013554294,0.9853208658326668,1.0,0.0
0.945943,0.231566,0.227001,0.0281395,-0.0447007,0.0722682,586.052,9.24425,-28.4662,-6.86832,0.050752367396523716,0.08497555714280432,-2.124736031137015,0.0281395,-0.18055062802725869,0.998545265744216,1.0,0.0
0.916319,0.314828,0.247464,0.0279597,-0.0442462,0.0725456,680.679,24.7788,-56.8508,-18.5618,0.05894710825506672,0.08497405659258596,-2.1184698719518815,0.0279597,-0.1800149787889275,0.9935217058380142,0.0,1.0
0.882756,0.393605,0.256389,0.026615,-0.0420725,0.0738206,994.723,22.4903,-42.7981,-11.9109,0.08614346022839656,0.08496808954313378,-2.088811257124638,0.026615,-0.1774823019340721,0.9674802432989775,0.0,1.0
0.882718,0.396085,0.252672,0.0260798,-0.041193,0.0743144,882.146,22.0033,-41.9375,-11.3027,0.07639424127786239,0.08496760145114136,-2.0769403216984763,0.0260798,-0.17647263749188147,0.957102715683498,0.0,1.0
0.882898,0.391213,0.259546,0.0270626,-0.0428036,0.0734005,1004.26,23.61,-44.7993,-12.9739,0.08696936872774584,0.08496929782697983,-2.0987349773882147,0.0270626,-0.178328037353599,0.976169613818384,0.0,1.0
0.881266,0.392369,0.263324,0.0275213,-0.0435499,0.0729626,1009.31,27.3306,-51.1273,-15.3695,0.08740670100432273,0.08497137629090164,-2.10891838268217,0.0275213,-0.17919769746168637,0.9850975656420519,0.0,1.0
0.832916,0.506852,-0.221518,-0.0232394,0.0401944,0.0748663,3398.98,44.4573,-60.5632,28.9553,0.2943532002850194,0.08497383519089861,-1.0780799470543279,-0.0232394,-0.09160858774360715,0.06479209978550415,0.0,1.0
0.823735,0.515279,-0.235795,-0.0241424,0.0413724,0.0742168,3922.37,51.8955,-68.4725,32.084,0.33967901023305563,0.08496945853658242,-1.0622488283626255,-0.0241424,-0.09025870777709136,0.05005019258001853,0.0,1.0
0.845876,0.499274,-0.187389,-0.020758,0.0367474,0.0766343,2612.53,36.4262,-52.3079,25.3712,0.22624627574761302,0.0849893366443697,-1.1236695074474095,-0.020758,-0.09549992604546097,0.10672576709530268,0.0,1.0
0.840397,0.50152,-0.204981,-0.0220692,0.0386013,0.0757081,2979.91,39.24,-54.9657,26.7602,0.2580615493652013,0.08498103769253468,-1.0992838149039454,-0.0220692,-0.09341827930914551,0.0843686352673012,0.0,1.0
0.849502,0.499388,-0.170076,-0.0194388,0.0348229,0.0775357,2320.22,34.554,-50.672,24.0771,0.20093209797212916,0.08499658310132237,-1.1486737375307257,-0.0194388,-0.09763334278833688,0.12952502150525058,0.0,1.0
0.851785,0.500888,-0.153498,-0.0181417,0.0328848,0.0783793,2097.34,33.5035,-50.0314,22.9406,0.18163058949619668,0.0849983808053424,-1.1735426237589417,-0.0181417,-0.09974922282556319,0.15208477137591914,0.0,1.0
0.851069,0.500367,-0.158912,-0.0185675,0.0335227,0.0781042,2171.06,33.8439,-50.234,23.315,0.18801477472971131,0.08499433788747342,-1.1653695469914374,-0.0185675,-0.09904981304076206,0.14464128442149038,0.0,1.0
0.853335,0.502904,-0.137383,-0.0168498,0.0309175,0.0791732,1911.48,33.2549,-50.5205,21.9754,0.16553502970915063,0.0849958081583439,-1.1985023317737091,-0.0168498,-0.10186767426876601,0.17464057635107733,0.0,1.0
0.854452,0.505128,-0.121317,-0.0155377,0.0288871,0.0799352,1747.82,33.388,-51.5114,21.0868,0.1513619999300268,0.08499471010274698,-1.2240183131833011,-0.0155377,-0.10403508168946804,0.19767294686682224,0.0,1.0
0.855286,0.507378,-0.104953,-0.0141745,0.0267493,0.0806759,1598.25,33.6015,-52.5683,20.1419,0.13840917050277796,0.084994858028589,-1.2506381692113602,-0.0141745,-0.10629781363725402,0.22168772244216395,0.0,1.0
0.855956,0.509479,-0.0879796,-0.0127328,0.0244582,0.0814007,1455.71,33.6695,-53.3664,19.0169,0.12606514224470444,0.08499574993921756,-1.278911418891204,-0.0127328,-0.1087020351544867,0.24717295187264643,0.0,1.0
0.856924,0.512877,-0.0513097,-0.00953161,0.0192836,0.0827826,1176.06,33.373,-54.1949,16.2678,0.10184732617644113,0.08499891817970391,-1.3419349161800496,-0.00953161,-0.11406301614287585,0.303937753169527,0.0,1.0
0.856461,0.511403,-0.0701623,-0.0111907,0.0219795,0.0821062,1316.15,33.5965,-53.907,17.7158,0.11397918333003673,0.08499721465254023,-1.309233200646731,-0.0111907,-0.11128117538560248,0.2744915716840829,0.0,1.0
0.857146,0.513348,-0.0409451,-0.00860559,0.0177627,0.0831098,1103.53,33.2121,-54.2644,15.4403,0.09556619547938718,0.08498677760293068,-1.36023848534547,-0.00860559,-0.11560228564100275,0.3202681632144281,0.0,1.0
0.857341,0.513786,-0.0313741,-0.00774885,0.0163574,0.0834102,1036.39,33.0631,-54.3313,14.6763,0.08975184121218462,0.08499897645736683,-1.3771459468049134,-0.00774885,-0.11705599591082899,0.3356084426737145,0.0,1.0
0.85775,0.513944,-0.010344,-0.00583625,0.0131898,0.0839671,895.556,32.7279,-54.4167,12.9805,0.07755555332318838,0.08499673350458829,-1.414986586724895,-0.00583625,-0.1202692378244229,0.3696035835775131,0.0,1.0
0.858931,0.510889,0.0345122,-0.0016678,0.00620002,0.0847663,613.339,31.948,-54.3934,9.25491,0.053115433897702694,0.08499274006461023,-1.4977838323230863,-0.0016678,-0.12730075193361184,0.4439167888563811,0.0,1.0
0.858267,0.51304,0.0117033,-0.00380672,0.00979999,0.0844278,753.413,32.3461,-54.4224,11.1579,0.06524590544408537,0.08499466581403858,-1.4552380741565811,-0.00380672,-0.12368747379280372,0.4057439552264742,0.0,1.0
0.859803,0.507316,0.0576542,0.000546161,0.00244788,0.084956,480.174,31.5039,-54.2759,7.28715,0.041583284865947694,0.08499125868284574,-1.5419907931941883,0.000546161,-0.13105573839093373,0.4835457794897492,0.0,1.0
0.860895,0.502335,0.0804499,0.00277394,-0.00134996,0.0849794,357.196,31.0164,-54.0541,5.27467,0.03093333462656673,0.08499012187520147,-1.5866807230148612,0.00277394,-0.13485218802606583,0.5235631684279105,0.0,1.0
0.862064,0.496328,0.102255,0.00496451,-0.00510309,0.0848359,247.567,30.5459,-53.7816,3.26624,0.021439413805012502,0.08498924318028783,-1.6308764161779878,0.00496451,-0.13860695233154732,0.563082165255193,0.0,1.0
0.863371,0.4894,0.122606,0.00708988,-0.00875335,0.0845365,152.118,30.1325,-53.5318,1.27829,0.013173487375905882,0.08498847550387346,-1.6739738462951264,0.00708988,-0.1422684852299782,0.6015698796274488,0.0,1.0
0.866678,0.473284,0.157589,0.0110317,-0.0155428,0.0835552,17.7043,29.2345,-52.7792,-2.42439,0.0015332003612278002,0.08498852910175583,-1.7547125586564072,0.0110317,-0.1491304393565865,0.673507423495431,0.0,1.0
0.864951,0.481561,0.141122,0.00911958,-0.0122468,0.0841013,72.8598,29.7202,-53.2439,-0.653321,0.006309691525730206,0.08498830961920587,-1.7153995633834151,0.00911958,-0.14578890921348026,0.6385106545718603,0.0,1.0
0.868459,0.46495,0.171958,0.0128204,-0.0186285,0.0829224,-12.1196,28.7051,-52.1847,-4.0138,-0.0010495628236042345,0.08498909008814014,-1.791777412145779,0.0128204,-0.1522815318987522,0.7064428290005911,0.0,1.0
0.870218,0.456897,0.184228,0.0144606,-0.0214567,0.0822362,-19.6413,28.2354,-51.6299,-5.45568,-0.0017009454344415534,0.08498930853542697,-1.8260217335378737,0.0144606,-0.15519232450404555,0.736810628290997,0.0,1.0
0.873552,0.442268,0.203188,0.0172749,-0.0263003,0.0808174,25.2229,27.2244,-50.2739,-7.73176,0.0021843145106676164,0.0849891635613035,-1.8854159056110487,0.0172749,-0.16023992078306057,0.789332649796388,0.0,1.0
0.871929,0.44931,0.194519,0.0159379,-0.0240009,0.08153,-6.60834,27.7438,-50.9896,-6.70363,-0.0005722852230879572,0.08498931756879803,-1.8570903292530547,0.0159379,-0.15783283974683157,0.7643096050006787,0.0,1.0
0.875094,0.435669,0.210677,0.0185155,-0.0284285,0.0800928,74.0488,26.7054,-49.5257,-8.62233,0.0064126594617400935,0.08498844759195216,-1.9118692497113097,0.0185155,-0.16248679953175454,0.8126559719009674,0.0,1.0
0.876568,0.429358,0.217394,0.0197013,-0.0304574,0.0793417,140.408,26.1846,-48.7809,-9.35137,0.012159396096952319,0.08498681411636749,-1.937326178899207,0.0197013,-0.16464717984887942,0.8350488288323654,0.0,1.0
0.878001,0.423144,0.223696,0.0208701,-0.0324493,0.0785452,225.823,25.6836,-48.0693,-9.9983,0.019556373602658425,0.08498414860154804,-1.9625693225113674,0.0208701,-0.16678728294514553,0.8572043400397704,0.0,1.0
0.879406,0.416832,0.229927,0.0220596,-0.0344676,0.0776764,330.837,25.2506,-47.5143,-10.5727,0.02865063334373693,0.08498022456265929,-1.9884266003503919,0.0220596,-0.1689769390241415,0.8798434023675097,0.0,1.0
0.880701,0.41046,0.236323,0.0232915,-0.0365461,0.0767149,464.555,24.7268,-46.8591,-10.9132,0.04023067242478837,0.08497525114537761,-2.0153769858288313,0.0232915,-0.17125716552341907,0.9033874047697379,0.0,1.0
0.88175,0.404483,0.242599,0.0244849,-0.0385458,0.0757247,639.565,24.0519,-45.4982,-11.7186,0.05538661732057512,0.08497063544384025,-2.0416382039534193,0.0244849,-0.17347929553634275,0.9262986236596662,0.0,1.0
0.882425,0.399602,0.248134,0.0254074,-0.0400811,0.0749206,773.298,23.0507,-43.6441,-11.8697,0.06696795540838867,0.08496817569872853,-2.0620355866472853,0.0254074,-0.17520740202327728,0.9440903836119522,0.0,1.0
-0.774353,-0.583678,-0.243899,0.0229659,-0.0400691,0.0749331,157.28,26.9523,-38.6262,6.65869,0.0136205189029732,0.08497353853065083,-2.0618416736373395,0.0229659,-0.17520198289892405,0.9327485157487296,1.0,0.0
-0.772564,-0.581333,-0.254865,0.0240053,-0.0411849,0.0743212,411.238,25.5429,-37.0049,6.77792,0.035613396189095196,0.0849696225568291,-2.076818147187726,0.0240053,-0.1764664540857142,0.9474533736337959,1.0,0.0
-0.781607,-0.585972,-0.213606,0.0200629,-0.0368583,0.0765793,-469.723,28.8276,-41.0614,6.96995,-0.04067822355456053,0.08498778422444016,-2.019379573374424,0.0200629,-0.1716225954491876,0.8913046499294583,1.0,0.0
-0.777565,-0.58516,-0.229826,0.0216067,-0.0385843,0.0757156,-148.217,28.1553,-40.1433,6.75057,-0.01283565901730658,0.08497999935190632,-2.0420905313666657,0.0216067,-0.1735368520320733,0.9134284534940379,1.0,0.0
-0.79077,-0.585193,-0.179528,0.0169816,-0.033275,0.0782161,-1066.55,29.8774,-42.6703,7.31822,-0.09236371080853296,0.0849999054364768,-1.973025984906337,0.0169816,-0.16770702214075014,0.8464049581053658,1.0,0.0
-0.790655,-0.585212,-0.179955,0.0170198,-0.0333203,0.0781964,-1059.2,29.8647,-42.6496,7.31375,-0.09172719749509928,0.08499952567544128,-1.9736071247219227,0.0170198,-0.1677556694710349,0.8469624139809843,1.0,0.0
-0.786071,-0.585995,-0.196617,0.0185063,-0.0350722,0.0774213,-773.94,29.365,-41.846,7.14071,-0.06702355289780697,0.08499480517378694,-1.9961460153536645,0.0185063,-0.16966204167341584,0.868759333502306,1.0,0.0
-0.800462,-0.581596,-0.144809,0.0139535,-0.0295544,0.0796913,-1615.11,30.9953,-44.6579,7.78885,-0.13986925410338913,0.08499509312336802,-1.9259334090152513,0.0139535,-0.16369488944865693,0.8009959075322397,1.0,0.0
-0.795546,-0.583716,-0.162349,0.0154739,-0.0314472,0.0789653,-1346.08,30.4504,-43.6502,7.52681,-0.11657113482269942,0.08499673518394692,-1.9497851864270432,0.0154739,-0.16572537515632196,0.823920901525052,1.0,0.0
-0.811111,-0.5749,-0.107476,0.0107522,-0.0254022,0.0811099,-2132.23,31.8769,-46.6307,8.53699,-0.1846520792248636,0.08499463302379745,-1.8743028395467822,0.0107522,-0.15930568202274026,0.7518346806066825,1.0,0.0
-0.805634,-0.578694,-0.126594,0.012388,-0.0275535,0.0804044,-1876.61,31.463,-45.6364,8.11767,-0.16251527198949983,0.08499448747777705,-1.90094095311767,0.012388,-0.16156950203575338,0.7771195855364361,1.0,0.0
-0.822965,-0.564236,-0.0659147,0.00719348,-0.0205073,0.0824858,-2630.15,32.5956,-48.7321,9.68749,-0.22777217569083774,0.08499680320417939,-1.8144720962416672,0.00719348,-0.15422432768372785,0.6956032666464492,1.0,0.0
-0.816865,-0.570158,-0.0872856,0.0090281,-0.0230682,0.0818051,-2383.97,32.2476,-47.6457,9.04601,-0.20645287671109497,0.0849953895058432,-1.8456491730659867,0.0090281,-0.15687167035588095,0.7248093741219428,1.0,0.0
-0.829333,-0.557057,-0.0434058,0.00524189,-0.0176936,0.0831365,-2864.51,32.891,-49.8362,10.4847,-0.24806785734203818,0.08499847712288733,-1.780493513473333,0.00524189,-0.15133923717241238,0.6639954464452273,1.0,0.0
-0.833897,-0.551127,-0.0270512,0.00380154,-0.0155466,0.0835536,-3020.32,33.0349,-50.5766,11.182,-0.2615610735823246,0.08498765112956118,-1.754759959930572,0.00380154,-0.1491329272907022,0.6400651143774285,1.0,0.0
-0.835874,-0.548556,-0.0199315,0.00317457,-0.0146132,0.0837337,-3088.09,33.0971,-50.8981,11.4849,-0.2674299861335358,0.08499928311421219,-1.7435761568050605,0.00317457,-0.14820272338346335,0.629884642663129,1.0,0.0
-0.842453,-0.538736,0.00413714,0.00101738,-0.0112903,0.0842436,-3299.43,33.2166,-51.8932,12.6833,-0.285732125407152,0.08499679414572059,-1.7040221527768395,0.00101738,-0.14483642013932066,0.5935598211802633,1.0,0.0
-0.848981,-0.527629,0.0283934,-0.00120755,-0.007749,0.0846404,-3491.1,33.2766,-52.8349,14.0812,-0.30233083381338843,0.08499437812679143,-1.6620938408887111,-0.00120755,-0.14126863239470625,0.5553448864324309,1.0,0.0
-0.861579,-0.501942,0.0754272,-0.00571542,-0.000230051,0.0849901,-3811.26,33.1476,-54.3012,17.5998,-0.3300568341438558,0.0849904113501788,-1.5735031177994978,-0.00571542,-0.13373267724256818,0.47551358941049626,1.0,0.0
-0.855386,-0.515298,0.0523585,-0.00347127,-0.00402975,0.0848965,-3659.45,33.2281,-53.6026,15.741,-0.31691001970679855,0.08499208549807741,-1.6182273473299666,-0.00347127,-0.13753651705959552,0.5156645725211896,1.0,0.0
-0.872531,-0.474232,0.117242,-0.00996876,0.00726348,0.0846773,-4076.04,32.6794,-54.802,21.7138,-0.35298690150861445,0.08498825375897777,-1.4852274255943372,-0.00996876,-0.1262268853362048,0.39709630424329145,1.0,0.0
-0.867318,-0.488135,0.0971361,-0.00788809,0.00355334,0.0849149,-3946.91,32.9605,-54.7038,19.5998,-0.3418041852958669,0.08498921382837707,-1.5289748311943459,-0.00788809,-0.129946368866583,0.4358306043584399,1.0,0.0
-0.881629,-0.446643,0.152301,-0.0137646,0.0142325,0.0837879,-4327.38,32.5039,-55.3121,26.0864,-0.3747530588145229,0.08498809471131824,-1.4025389076329033,-0.0137646,-0.11919910951821401,0.32453682074772894,1.0,0.0
-0.87729,-0.46034,0.13565,-0.0119357,0.0108441,0.0842932,-4203.73,32.5368,-55.0172,23.8699,-0.3640449130721994,0.08498787014068536,-1.4428516848329116,-0.0119357,-0.12262489162284856,0.35980770837072795,1.0,0.0
-0.88915,-0.420495,0.180437,-0.0169762,0.0203091,0.0825266,-4631.66,32.271,-55.2899,30.293,-0.4011038439861702,0.0849888183843616,-1.3294995617856964,-0.0169762,-0.11299259679869289,0.2611075941791955,1.0,0.0
-0.885583,-0.433291,0.167215,-0.0154513,0.0174049,0.0831872,-4469.67,32.46,-55.4797,28.2742,-0.3870754369598946,0.08498847444124409,-1.3645458453216264,-0.0154513,-0.11597066969902285,0.29146824077167455,1.0,0.0
-0.892442,-0.408229,0.191991,-0.0183389,0.0229302,0.0818372,-4809.55,31.998,-54.8792,32.159,-0.41650919818028204,0.08498894855144402,-1.2976087837010175,-0.0183389,-0.11028240615786764,0.23359378893877036,1.0,0.0
-0.895549,-0.396377,0.202094,-0.0195639,0.02531,0.0811326,-5007.67,31.747,-54.4553,33.9838,-0.4336664794942256,0.08498879268915402,-1.2684049054311117,-0.0195639,-0.10780020155359077,0.2085012509178732,1.0,0.0
-0.901759,-0.372531,0.21912,-0.0217418,0.0295941,0.0796677,-5485.16,31.0652,-53.1192,37.6243,-0.47501732875020647,0.08498678237290784,-1.2151247044911537,-0.0217418,-0.10326953881653363,0.16296952233187045,1.0,0.0
-0.898587,-0.384657,0.211054,-0.0206862,0.0275079,0.0804133,-5226.53,31.4913,-53.9742,35.8057,-0.4526198541579127,0.08498813669742383,-1.24119321835973,-0.0206862,-0.10548669890987217,0.18520410205869386,1.0,0.0
-0.90943,-0.344307,0.233123,-0.023796,0.0337192,0.0780048,-6275.92,29.2354,-49.3912,41.1466,-0.5434975012305924,0.08498078177847036,-1.1627833709998059,-0.023796,-0.09881423990656865,0.11860000603619325,1.0,0.0
-0.905266,-0.359393,0.226473,-0.0227675,0.031641,0.0788746,-5815.13,30.3454,-51.6407,39.4168,-0.5035928795030935,0.08498444214184148,-1.1892940032833972,-0.0227675,-0.10107148741167689,0.14102284688136424,1.0,0.0
-0.914756,-0.325897,0.238675,-0.0248469,0.0358808,0.0770287,-6969.45,27.499,-46.2409,42.2638,-0.6035575118789838,0.08497559904072463,-1.1348722116130527,-0.0248469,-0.09643644601649116,0.09513022622097955,1.0,0.0
-0.921475,-0.303677,0.24212,-0.025865,0.0380371,0.0759815,-7885.25,25.3545,-43.0228,42.5529,-0.6828662047283153,0.08497063797959857,-1.106660823352748,-0.025865,-0.09403367618731083,0.07161681193680725,1.0,0.0
-0.929232,-0.278752,0.242474,-0.0266463,0.0397663,0.0750879,-8932.73,23.1367,-39.6763,43.0075,-0.7735784449399529,0.084967943026179,-1.083752698692679,-0.0266463,-0.09208423755698729,0.05274662338700564,1.0,0.0
