"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","Pressure","SkinFriction:0","SkinFriction:1","SkinFriction:2"
-9.61032e-01,-2.63967e-01,-8.20250e-02,8.83858e-03,-4.10488e-02,1.47389e-01,-1.15760e+03,4.00615e+01,-1.34385e+02,-3.70160e+01
-9.60971e-01,-2.64030e-01,-8.26020e-02,8.89795e-03,-4.12525e-02,1.47333e-01,-1.16094e+03,4.04236e+01,-1.35162e+02,-3.83679e+01
9.74140e-01,1.21180e-01,1.90607e-01,9.81273e-03,-4.34123e-02,1.46700e-01,-4.23134e+03,-3.92713e+01,-2.35823e+02,-7.18003e+00
9.74376e-01,1.39936e-01,1.76031e-01,9.66767e-03,-4.26106e-02,1.46936e-01,-1.14212e+03,3.10524e+01,-2.28698e+02,2.75470e+00
9.75522e-01,1.64537e-01,1.45844e-01,8.85146e-03,-3.87121e-02,1.48015e-01,-2.51546e+02,2.90348e+01,-1.61414e+02,-1.22671e+01
9.76044e-01,1.64588e-01,1.42253e-01,8.64170e-03,-3.76942e-02,1.48278e-01,-2.11681e+02,2.84459e+01,-1.58092e+02,-1.24276e+01
9.75037e-01,1.63363e-01,1.50353e-01,9.06764e-03,-3.97562e-02,1.47740e-01,-4.19378e+02,2.97141e+01,-1.68440e+02,-9.87975e+00
9.74446e-01,1.60710e-01,1.56905e-01,9.36358e-03,-4.11752e-02,1.47352e-01,-9.94503e+02,3.07243e+01,-1.76088e+02,-1.05496e+01
9.74655e-01,1.61637e-01,1.54628e-01,9.26733e-03,-4.07268e-02,1.47479e-01,-8.02806e+02,3.03834e+01,-1.73547e+02,-1.02650e+01
9.70102e-01,2.17742e-01,-1.07177e-01,-7.56280e-03,3.63119e-02,1.48627e-01,3.26649e+03,4.91051e+01,-1.99249e+02,3.96170e+01
9.69523e-01,2.20285e-01,-1.07191e-01,-7.80263e-03,3.72573e-02,1.48391e-01,3.54414e+03,5.00295e+01,-2.01006e+02,3.93374e+01
9.70607e-01,2.15658e-01,-1.06822e-01,-7.31152e-03,3.53063e-02,1.48870e-01,3.02436e+03,4.87399e+01,-1.99583e+02,3.98919e+01
9.71048e-01,2.13956e-01,-1.06206e-01,-7.04408e-03,3.42190e-02,1.49122e-01,2.79082e+03,4.84599e+01,-2.00016e+02,4.00707e+01
9.71454e-01,2.12581e-01,-1.05203e-01,-6.74739e-03,3.29974e-02,1.49395e-01,2.56711e+03,4.83380e+01,-2.01033e+02,4.00731e+01
9.71853e-01,2.11497e-01,-1.03665e-01,-6.41172e-03,3.16009e-02,1.49694e-01,2.34692e+03,4.80637e+01,-2.01381e+02,3.96589e+01
9.72649e-01,2.10291e-01,-9.85463e-02,-5.61974e-03,2.82712e-02,1.50360e-01,1.91209e+03,4.70076e+01,-1.99759e+02,3.76876e+01
9.72250e-01,2.10733e-01,-1.01459e-01,-6.03525e-03,3.00234e-02,1.50018e-01,2.12830e+03,4.76395e+01,-2.01074e+02,3.88450e+01
9.73052e-01,2.10158e-01,-9.48852e-02,-5.16585e-03,2.63469e-02,1.50714e-01,1.69966e+03,4.62418e+01,-1.97727e+02,3.62916e+01
9.73063e-01,2.10159e-01,-9.47609e-02,-5.15223e-03,2.62883e-02,1.50724e-01,1.69374e+03,4.62190e+01,-1.97663e+02,3.62467e+01
9.73417e-01,2.10402e-01,-9.03691e-02,-4.69108e-03,2.42834e-02,1.51055e-01,1.50492e+03,4.54840e+01,-1.95670e+02,3.44938e+01
9.74175e-01,2.11676e-01,-7.82855e-02,-3.59102e-03,1.94671e-02,1.51745e-01,1.10520e+03,4.38226e+01,-1.90605e+02,3.03299e+01
9.73792e-01,2.10920e-01,-8.48661e-02,-4.16884e-03,2.20027e-02,1.51400e-01,1.30793e+03,4.46587e+01,-1.93213e+02,3.24954e+01
9.74979e-01,2.13569e-01,-6.13530e-02,-2.26318e-03,1.35952e-02,1.52386e-01,6.63769e+02,4.21849e+01,-1.85363e+02,2.57311e+01
9.74567e-01,2.12607e-01,-7.04911e-02,-2.95600e-03,1.66675e-02,1.52079e-01,8.91797e+02,4.29799e+01,-1.87875e+02,2.80623e+01
9.75873e-01,2.14853e-01,-3.85767e-02,-7.09629e-04,6.64094e-03,1.52851e-01,1.60421e+02,4.05727e+01,-1.80665e+02,2.11037e+01
9.75410e-01,2.14406e-01,-5.07423e-02,-1.51335e-03,1.02510e-02,1.52649e-01,4.19637e+02,4.13770e+01,-1.82874e+02,2.34060e+01
9.76354e-01,2.14686e-01,-2.50186e-02,1.34165e-04,2.82462e-03,1.52970e-01,-1.02804e+02,3.97028e+01,-1.78544e+02,1.87850e+01
9.76814e-01,2.13794e-01,-1.04470e-02,9.91236e-04,-1.08277e-03,1.52993e-01,-3.49039e+02,3.87593e+01,-1.76468e+02,1.64070e+01
9.77214e-01,2.12150e-01,4.64401e-03,1.84010e-03,-4.97947e-03,1.52914e-01,-5.54214e+02,3.78008e+01,-1.74615e+02,1.39335e+01
9.77582e-01,2.09535e-01,1.98116e-02,2.66049e-03,-8.77235e-03,1.52742e-01,-7.17830e+02,3.68377e+01,-1.73157e+02,1.13579e+01
9.77916e-01,2.05985e-01,3.46647e-02,3.43401e-03,-1.23789e-02,1.52490e-01,-8.37247e+02,3.57743e+01,-1.71562e+02,8.71525e+00
9.78194e-01,2.01724e-01,4.88450e-02,4.14562e-03,-1.57277e-02,1.52179e-01,-9.12747e+02,3.46853e+01,-1.69957e+02,6.10367e+00
9.78525e-01,1.92311e-01,7.38979e-02,5.36044e-03,-2.15280e-02,1.51470e-01,-9.23226e+02,3.28732e+01,-1.67985e+02,1.17674e+00
9.78398e-01,1.97063e-01,6.20162e-02,4.78819e-03,-1.87818e-02,1.51833e-01,-9.41605e+02,3.37200e+01,-1.68835e+02,3.58241e+00
9.78552e-01,1.83366e-01,9.37942e-02,6.31129e-03,-2.61616e-02,1.50745e-01,-8.09426e+02,3.13123e+01,-1.65719e+02,-3.10824e+00
9.78588e-01,1.85040e-01,9.00459e-02,6.14764e-03,-2.53513e-02,1.50880e-01,-8.34642e+02,3.16072e+01,-1.66145e+02,-2.35449e+00
9.78585e-01,1.87732e-01,8.43158e-02,5.86444e-03,-2.39713e-02,1.51106e-01,-8.76834e+02,3.20805e+01,-1.66960e+02,-1.06421e+00
9.78392e-01,1.79231e-01,1.02894e-01,6.71391e-03,-2.81490e-02,1.50383e-01,-7.27181e+02,3.06057e+01,-1.64490e+02,-4.95578e+00
9.78188e-01,1.75563e-01,1.10849e-01,7.07589e-03,-2.99409e-02,1.50035e-01,-6.35749e+02,3.00368e+01,-1.63387e+02,-6.69270e+00
9.77951e-01,1.72393e-01,1.17761e-01,7.40370e-03,-3.15675e-02,1.49702e-01,-5.43979e+02,2.96398e+01,-1.62647e+02,-8.34847e+00
9.77687e-01,1.69701e-01,1.23766e-01,7.69877e-03,-3.30354e-02,1.49387e-01,-4.61068e+02,2.93704e+01,-1.62092e+02,-9.95797e+00
9.76548e-01,1.64957e-01,1.38324e-01,8.42773e-03,-3.66482e-02,1.48542e-01,-2.30900e+02,2.83274e+01,-1.57438e+02,-1.23938e+01
9.77000e-01,1.65948e-01,1.33890e-01,8.20238e-03,-3.55383e-02,1.48813e-01,-2.89416e+02,2.86177e+01,-1.58839e+02,-1.20861e+01
9.77378e-01,1.67537e-01,1.29062e-01,7.96216e-03,-3.43468e-02,1.49093e-01,-3.73003e+02,2.90817e+01,-1.61036e+02,-1.13260e+01
-9.61018e-01,-2.68442e-01,-6.59563e-02,7.68497e-03,-3.71553e-02,1.48416e-01,-1.67947e+03,3.87383e+01,-1.30305e+02,-3.42754e+01
-9.61224e-01,-2.68554e-01,-6.25374e-02,7.40164e-03,-3.62019e-02,1.48654e-01,-1.83459e+03,3.89403e+01,-1.31638e+02,-3.34000e+01
-9.61774e-01,-2.68068e-01,-5.57467e-02,6.79045e-03,-3.41182e-02,1.49145e-01,-2.16944e+03,3.99789e+01,-1.36852e+02,-3.18365e+01
-9.61478e-01,-2.68424e-01,-5.91319e-02,7.10564e-03,-3.51986e-02,1.48895e-01,-1.99361e+03,3.94187e+01,-1.34028e+02,-3.27030e+01
-9.62658e-01,-2.66259e-01,-4.83218e-02,6.04213e-03,-3.15183e-02,1.49712e-01,-2.59298e+03,4.05887e+01,-1.41513e+02,-2.92657e+01
-9.62152e-01,-2.67389e-01,-5.21942e-02,6.43952e-03,-3.29042e-02,1.49415e-01,-2.37083e+03,4.03756e+01,-1.39354e+02,-3.06538e+01
-9.64154e-01,-2.62321e-01,-3.93651e-02,5.11335e-03,-2.82426e-02,1.50365e-01,-3.09476e+03,4.07088e+01,-1.45843e+02,-2.58438e+01
-9.63323e-01,-2.64587e-01,-4.40442e-02,5.59876e-03,-2.99619e-02,1.50030e-01,-2.83255e+03,4.06837e+01,-1.43611e+02,-2.76764e+01
-9.65149e-01,-2.59441e-01,-3.42110e-02,4.58633e-03,-2.63542e-02,1.50712e-01,-3.37338e+03,4.06747e+01,-1.48263e+02,-2.37214e+01
-9.65319e-01,-2.58910e-01,-3.33681e-02,4.50153e-03,-2.60429e-02,1.50765e-01,-3.41668e+03,4.06599e+01,-1.48656e+02,-2.33647e+01
-9.66153e-01,-2.56369e-01,-2.81444e-02,4.03312e-03,-2.43084e-02,1.51051e-01,-3.65168e+03,4.06378e+01,-1.50907e+02,-2.14990e+01
-9.67253e-01,-2.52818e-01,-2.12405e-02,3.43516e-03,-2.20565e-02,1.51393e-01,-3.93225e+03,4.05518e+01,-1.53707e+02,-1.90840e+01
-9.68458e-01,-2.48699e-01,-1.33776e-02,2.78508e-03,-1.95616e-02,1.51733e-01,-4.21315e+03,4.04274e+01,-1.56737e+02,-1.65018e+01
-9.69724e-01,-2.44055e-01,-4.33152e-03,2.08200e-03,-1.68035e-02,1.52063e-01,-4.48462e+03,4.02408e+01,-1.59860e+02,-1.36639e+01
-9.71003e-01,-2.38895e-01,6.07033e-03,1.32716e-03,-1.37660e-02,1.52370e-01,-4.73322e+03,4.00154e+01,-1.63135e+02,-1.05978e+01
-9.72228e-01,-2.33277e-01,1.79034e-02,5.25509e-04,-1.04516e-02,1.52635e-01,-4.95320e+03,3.97047e+01,-1.66236e+02,-7.24183e+00
-9.73336e-01,-2.27216e-01,3.10741e-02,-3.16287e-04,-6.86928e-03,1.52840e-01,-5.14253e+03,3.93630e+01,-1.69318e+02,-3.62743e+00
-9.74278e-01,-2.20717e-01,4.52549e-02,-1.18281e-03,-3.07698e-03,1.52964e-01,-5.30620e+03,3.90301e+01,-1.72422e+02,2.16593e-01
-9.75046e-01,-2.13710e-01,5.99686e-02,-2.05178e-03,8.33480e-04,1.52993e-01,-5.42619e+03,3.87313e+01,-1.75696e+02,4.31103e+00
-9.75988e-01,-1.98768e-01,8.89513e-02,-3.70719e-03,8.57683e-03,1.52753e-01,-5.55985e+03,3.81680e+01,-1.81703e+02,1.32832e+01
-9.75620e-01,-2.06311e-01,7.47078e-02,-2.90146e-03,4.75917e-03,1.52921e-01,-5.50237e+03,3.84266e+01,-1.78772e+02,8.65494e+00
-9.76259e-01,-1.83794e-01,1.14466e-01,-5.13546e-03,1.55608e-02,1.52196e-01,-5.67974e+03,3.78691e+01,-1.87289e+02,2.27580e+01
-9.76180e-01,-1.91260e-01,1.02276e-01,-4.45453e-03,1.21956e-02,1.52504e-01,-5.61892e+03,3.80135e+01,-1.84635e+02,1.80462e+01
-9.76204e-01,-1.69452e-01,1.35233e-01,-6.28864e-03,2.14232e-02,1.51484e-01,-5.85288e+03,3.76850e+01,-1.92559e+02,3.11102e+01
-9.76257e-01,-1.76497e-01,1.25456e-01,-5.74787e-03,1.86466e-02,1.51849e-01,-5.75410e+03,3.77833e+01,-1.90029e+02,2.71240e+01
-9.76015e-01,-1.56304e-01,1.51523e-01,-7.16827e-03,2.60616e-02,1.50763e-01,-6.09513e+03,3.75425e+01,-1.97467e+02,3.82893e+01
-9.76051e-01,-1.57658e-01,1.49853e-01,-7.08541e-03,2.56191e-02,1.50837e-01,-6.06571e+03,3.75449e+01,-1.96851e+02,3.75487e+01
-9.76120e-01,-1.62763e-01,1.43824e-01,-6.75828e-03,2.38803e-02,1.51120e-01,-5.96730e+03,3.76001e+01,-1.94955e+02,3.47916e+01
-9.75695e-01,-1.43226e-01,1.65797e-01,-7.86856e-03,2.98596e-02,1.50051e-01,-6.41850e+03,3.74636e+01,-2.03181e+02,4.51638e+01
-9.75852e-01,-1.49723e-01,1.58992e-01,-7.53814e-03,2.80510e-02,1.50401e-01,-6.24944e+03,3.75303e+01,-2.00487e+02,4.17869e+01
-9.75540e-01,-1.36672e-01,1.72134e-01,-8.16629e-03,3.15208e-02,1.49712e-01,-6.60843e+03,3.73025e+01,-2.05447e+02,4.84313e+01
-9.75377e-01,-1.29963e-01,1.78166e-01,-8.43294e-03,3.30399e-02,1.49386e-01,-6.82540e+03,3.69667e+01,-2.07096e+02,5.13876e+01
-9.74536e-01,-1.08114e-01,1.96445e-01,-9.05999e-03,3.67713e-02,1.48511e-01,-7.69451e+03,3.34807e+01,-1.96116e+02,5.80627e+01
-9.74901e-01,-1.15826e-01,1.90135e-01,-8.87499e-03,3.56413e-02,1.48788e-01,-7.32630e+03,3.52674e+01,-2.04096e+02,5.64268e+01
-9.75175e-01,-1.23047e-01,1.84091e-01,-8.66785e-03,3.44076e-02,1.49078e-01,-7.06096e+03,3.63888e+01,-2.07680e+02,5.39610e+01
