"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","Pressure","SkinFriction:0","SkinFriction:1","SkinFriction:2"
9.02727e-01,4.15545e-01,-1.11121e-01,-1.18828e-02,2.64682e-02,9.84980e-02,1.90953e+03,3.99584e+01,-8.00493e+01,2.57226e+01
9.02924e-01,4.19083e-01,-9.50128e-02,-1.05534e-02,2.37613e-02,9.91842e-02,1.75268e+03,3.95072e+01,-7.98084e+01,2.39475e+01
9.03002e-01,4.22482e-01,-7.75587e-02,-9.12249e-03,2.08252e-02,9.98403e-02,1.60073e+03,3.89623e+01,-7.93576e+01,2.19774e+01
9.02804e-01,4.28219e-01,-3.84149e-02,-5.92166e-03,1.41936e-02,1.00994e-01,1.31025e+03,3.78510e+01,-7.83326e+01,1.75167e+01
9.02958e-01,4.25599e-01,-5.86676e-02,-7.58060e-03,1.76394e-02,1.00451e-01,1.45420e+03,3.83971e+01,-7.88402e+01,1.98295e+01
9.02576e-01,4.30078e-01,-1.70041e-02,-4.15394e-03,1.05051e-02,1.01443e-01,1.16666e+03,3.73509e+01,-7.78883e+01,1.50510e+01
9.02275e-01,4.31008e-01,5.31841e-03,-2.27720e-03,6.57729e-03,1.01772e-01,1.02381e+03,3.68982e+01,-7.74905e+01,1.24767e+01
9.01814e-01,4.29047e-01,5.05367e-02,1.66275e-03,-1.68609e-03,1.01969e-01,7.49596e+02,3.59497e+01,-7.64974e+01,7.21437e+00
9.02005e-01,4.30694e-01,2.80573e-02,-3.21289e-04,2.47654e-03,1.01953e-01,8.84324e+02,3.64359e+01,-7.70372e+01,9.83765e+00
9.01678e-01,4.22206e-01,9.29211e-02,5.55760e-03,-9.84703e-03,1.01506e-01,5.18858e+02,3.50304e+01,-7.53874e+01,2.24250e+00
9.01702e-01,4.26171e-01,7.22602e-02,3.63390e-03,-5.81956e-03,1.01817e-01,6.24787e+02,3.54670e+01,-7.59176e+01,4.67547e+00
9.01874e-01,4.11826e-01,1.30209e-01,9.16671e-03,-1.73705e-02,1.00494e-01,3.65777e+02,3.42513e+01,-7.44044e+01,-2.16666e+00
9.01741e-01,4.17348e-01,1.12282e-01,7.41092e-03,-1.37172e-02,1.01057e-01,4.32248e+02,3.46586e+01,-7.49497e+01,-6.18444e-02
9.02298e-01,3.99711e-01,1.61350e-01,1.23063e-02,-2.38604e-02,9.91551e-02,3.05117e+02,3.34191e+01,-7.31550e+01,-5.86743e+00
9.02067e-01,4.05857e-01,1.46606e-01,1.08087e-02,-2.07724e-02,9.98469e-02,3.23814e+02,3.37964e+01,-7.37216e+01,-4.08918e+00
9.02559e-01,3.93566e-01,1.74479e-01,1.36539e-02,-2.66258e-02,9.84492e-02,3.03537e+02,3.30521e+01,-7.25661e+01,-7.48430e+00
9.02843e-01,3.87471e-01,1.86261e-01,1.48766e-02,-2.91223e-02,9.77403e-02,3.17941e+02,3.26759e+01,-7.19295e+01,-8.93893e+00
9.03512e-01,3.75087e-01,2.07187e-01,1.70944e-02,-3.36170e-02,9.62860e-02,3.84211e+02,3.19190e+01,-7.05550e+01,-1.16399e+01
9.03154e-01,3.81360e-01,1.97053e-01,1.60110e-02,-3.14271e-02,9.70237e-02,3.45809e+02,3.23005e+01,-7.12389e+01,-1.03487e+01
9.04481e-01,3.61278e-01,2.26559e-01,1.92535e-02,-3.79491e-02,9.46578e-02,4.91693e+02,3.13792e+01,-6.97045e+01,-1.43163e+01
9.03949e-01,3.68452e-01,2.16947e-01,1.81629e-02,-3.57661e-02,9.55067e-02,4.32816e+02,3.16067e+01,-6.99694e+01,-1.30376e+01
9.06726e-01,3.39272e-01,2.50354e-01,2.23750e-02,-4.41444e-02,9.19276e-02,7.84870e+02,2.93464e+01,-6.51853e+01,-1.81322e+01
9.05933e-01,3.45846e-01,2.44135e-01,2.15072e-02,-4.24277e-02,9.27316e-02,7.03816e+02,3.04968e+01,-6.76570e+01,-1.74970e+01
9.05143e-01,3.53539e-01,2.35911e-01,2.03909e-02,-4.02141e-02,9.37148e-02,5.69835e+02,3.10339e+01,-6.92053e+01,-1.55470e+01
-8.43333e-01,-4.80719e-01,-2.39698e-01,2.13756e-02,-4.50455e-02,9.14873e-02,1.91463e+02,2.85020e+01,-5.13827e+01,2.55999e+00
-8.44087e-01,-4.84415e-01,-2.29398e-01,2.04947e-02,-4.37988e-02,9.20914e-02,-7.07433e+01,3.02186e+01,-5.39521e+01,2.52767e+00
-8.45716e-01,-4.87573e-01,-2.16416e-01,1.93390e-02,-4.21437e-02,9.28637e-02,-4.07025e+02,3.11066e+01,-5.52956e+01,2.78852e+00
-8.48046e-01,-4.89962e-01,-2.01501e-01,1.79992e-02,-4.01929e-02,9.37295e-02,-7.65700e+02,3.12411e+01,-5.55109e+01,3.30962e+00
-8.50808e-01,-4.91363e-01,-1.85970e-01,1.66289e-02,-3.81570e-02,9.45816e-02,-1.10065e+03,3.18664e+01,-5.66849e+01,3.81438e+00
-8.53824e-01,-4.91751e-01,-1.70576e-01,1.52756e-02,-3.61034e-02,9.53882e-02,-1.42658e+03,3.23073e+01,-5.76578e+01,4.33802e+00
-8.60389e-01,-4.89944e-01,-1.40171e-01,1.26043e-02,-3.19120e-02,9.68743e-02,-2.03802e+03,3.31975e+01,-5.99269e+01,5.51269e+00
-8.57032e-01,-4.91227e-01,-1.55384e-01,1.39416e-02,-3.40336e-02,9.61484e-02,-1.73807e+03,3.27520e+01,-5.87438e+01,4.89567e+00
-8.63904e-01,-4.87956e-01,-1.24621e-01,1.12312e-02,-2.96826e-02,9.75804e-02,-2.32956e+03,3.36247e+01,-6.11622e+01,6.18405e+00
-8.67641e-01,-4.85183e-01,-1.08414e-01,9.79657e-03,-2.72974e-02,9.82733e-02,-2.61304e+03,3.40387e+01,-6.24725e+01,6.92814e+00
-8.75816e-01,-4.77013e-01,-7.31144e-02,6.66658e-03,-2.18849e-02,9.96155e-02,-3.15418e+03,3.47279e+01,-6.51640e+01,8.75630e+00
-8.71606e-01,-4.81576e-01,-9.13107e-02,8.28118e-03,-2.47125e-02,9.89535e-02,-2.88722e+03,3.44048e+01,-6.38014e+01,7.78570e+00
-8.84718e-01,-4.64856e-01,-3.32964e-02,3.14145e-03,-1.54370e-02,1.00813e-01,-3.64161e+03,3.51198e+01,-6.77059e+01,1.11788e+01
-8.80230e-01,-4.71422e-01,-5.37504e-02,4.95315e-03,-1.87975e-02,1.00242e-01,-3.40632e+03,3.49595e+01,-6.64632e+01,9.88431e+00
-8.93681e-01,-4.48489e-01,1.03475e-02,-7.11486e-04,-7.96403e-03,1.01673e-01,-4.05361e+03,3.52768e+01,-7.00328e+01,1.43557e+01
-8.89230e-01,-4.57218e-01,-1.18665e-02,1.24950e-03,-1.18224e-02,1.01299e-01,-3.85916e+03,3.52208e+01,-6.88938e+01,1.26581e+01
-9.01980e-01,-4.28094e-01,5.55318e-02,-4.71955e-03,2.62509e-04,1.01983e-01,-4.34312e+03,3.51903e+01,-7.18329e+01,1.83801e+01
-8.97965e-01,-4.38733e-01,3.29859e-02,-2.71632e-03,-3.90456e-03,1.01909e-01,-4.21131e+03,3.52508e+01,-7.09949e+01,1.62557e+01
-9.08784e-01,-4.05446e-01,9.82360e-02,-8.55912e-03,8.53173e-03,1.01625e-01,-4.58661e+03,3.48331e+01,-7.25434e+01,2.31476e+01
-9.05573e-01,-4.16966e-01,7.74340e-02,-6.67712e-03,4.43597e-03,1.01886e-01,-4.46800e+03,3.50400e+01,-7.23199e+01,2.07163e+01
-9.14344e-01,-3.81595e-01,1.35265e-01,-1.19982e-02,1.62114e-02,1.00687e-01,-4.82488e+03,3.47729e+01,-7.33619e+01,2.83274e+01
-9.11701e-01,-3.93580e-01,1.17584e-01,-1.03408e-02,1.24807e-02,1.01217e-01,-4.70181e+03,3.47376e+01,-7.28740e+01,2.56683e+01
-9.18961e-01,-3.58066e-01,1.65062e-01,-1.48932e-02,2.28534e-02,9.93914e-02,-5.15343e+03,3.47856e+01,-7.39203e+01,3.35042e+01
-9.16760e-01,-3.69666e-01,1.51129e-01,-1.35244e-02,1.96935e-02,1.00065e-01,-4.98003e+03,3.48552e+01,-7.38653e+01,3.09685e+01
-9.23052e-01,-3.35693e-01,1.87718e-01,-1.71846e-02,2.82239e-02,9.80027e-02,-5.55345e+03,3.44118e+01,-7.33117e+01,3.82924e+01
-9.21045e-01,-3.46760e-01,1.77150e-01,-1.61031e-02,2.56752e-02,9.87007e-02,-5.34027e+03,3.46017e+01,-7.36478e+01,3.59257e+01
-9.25057e-01,-3.24585e-01,1.97148e-01,-1.81777e-02,3.05869e-02,9.72911e-02,-5.78968e+03,3.42238e+01,-7.29208e+01,4.07082e+01
-9.27194e-01,-3.12933e-01,2.05758e-01,-1.91121e-02,3.28342e-02,9.65552e-02,-6.06825e+03,3.39229e+01,-7.21977e+01,4.32395e+01
-9.29570e-01,-3.00207e-01,2.13826e-01,-2.00160e-02,3.50359e-02,9.57767e-02,-6.42743e+03,3.33734e+01,-7.08042e+01,4.58508e+01
-9.32400e-01,-2.85478e-01,2.21520e-01,-2.09194e-02,3.72707e-02,9.49269e-02,-6.91938e+03,3.25565e+01,-6.87506e+01,4.86143e+01
-9.35981e-01,-2.67512e-01,2.28711e-01,-2.18413e-02,3.96022e-02,9.39750e-02,-7.62991e+03,3.13192e+01,-6.59429e+01,5.12279e+01
-9.40326e-01,-2.46279e-01,2.34652e-01,-2.27371e-02,4.19440e-02,9.29515e-02,-8.56032e+03,2.98956e+01,-6.33410e+01,5.35787e+01
-9.45140e-01,-2.23151e-01,2.38433e-01,-2.34244e-02,4.38253e-02,9.20805e-02,-9.59355e+03,2.83805e+01,-5.98829e+01,5.66230e+01
