Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
-0.946678,0.0726251,0.313818,-0.00986852,0.0434276,0.146698,-8578.23,-420.544,-966.64,185.418,-0.7428785851287626,0.15299104433188238,-1.2829819975830892,-0.00986852,-0.1962847556692414,0.0020636512640065385,1.0,0.0
-0.958486,0.0219559,0.284268,-0.00985298,0.0426042,0.146942,-18927.4,-13.7297,-451.477,40.2057,-1.6391213726102172,0.15299369013668504,-1.2885952774236948,-0.00985298,-0.19714694658575646,0.011395755145193975,1.0,0.0
-0.620917,0.563344,0.544335,-0.00972755,0.0436415,0.146635,16230.2,-224.605,-913.221,399.903,1.4055426366927495,0.1529915152786258,-1.2815245008031246,-0.00972755,-0.19606237524455455,0.0,1.0,1.0
-0.972404,-0.0755091,0.220747,-0.00952486,0.0398223,0.14772,-8597.5,31.2204,-203.588,67.8212,-0.7445473758158194,0.1529935095920412,-1.307476359593674,-0.00952486,-0.20003539696286188,0.04331325124881502,1.0,0.0
-0.973462,-0.0897858,0.210501,-0.00937931,0.0388202,0.147986,-8561.61,29.8308,-192.723,55.8773,-0.7414392856363453,0.15299301985397898,-1.3142531601651246,-0.00937931,-0.2010715598262975,0.05482883425488294,1.0,0.0
-0.974072,-0.0996384,0.203114,-0.00922622,0.0378185,0.148246,-8181.5,31.4098,-190.116,57.3621,-0.7085215882799799,0.15299384124287485,-1.3210174659151572,-0.00922622,-0.20210753645928842,0.06636026534664452,1.0,0.0
-0.969595,-0.0475979,0.240041,-0.00970603,0.0411933,0.147349,-11030.6,33.6181,-212.9,93.1823,-0.9552549326750774,0.1529987443278212,-1.2981930789563463,-0.00970603,-0.19862191097538903,0.027645384305076348,1.0,0.0
-0.967399,-0.0342017,0.248744,-0.00973583,0.0414807,0.147269,-12542.4,24.4766,-258.277,82.8286,-1.0861774942055638,0.15299936873559317,-1.2962432238388069,-0.00973583,-0.19832439497512763,0.02436728568417368,1.0,0.0
0.899639,0.434811,0.0370678,-0.00950394,0.0432891,0.146741,17626.3,245.743,-543.741,228.886,1.5264455260648302,0.15299303010206053,-1.2839298113520041,-0.00950394,-0.19643231227711005,0.004517842561029828,0.0,1.0
0.957443,0.278054,-0.0773076,-0.00917076,0.0423059,0.147033,8197.06,124.785,-406.986,53.2732,0.7098690912945415,0.15299834072240784,-1.2906334806339723,-0.00917076,-0.19746478101778364,0.01643793486839018,0.0,1.0
0.964428,0.246053,-0.0965086,-0.00877972,0.0409496,0.147412,5811.95,77.459,-282.542,50.5443,0.5033174900695262,0.15299401126893822,-1.2998380005579626,-0.00877972,-0.19886742970515905,0.03248596795798586,0.0,1.0
0.958534,0.273165,-0.0800723,-0.00911447,0.0421174,0.147088,7836.93,117.625,-388.446,52.9159,0.6786816709453062,0.15299919975856083,-1.2919168774555352,-0.00911447,-0.19766224840527558,0.018700139033209662,0.0,1.0
0.966924,0.233197,-0.10322,-0.00847679,0.0398362,0.147715,4948.59,61.5376,-235.343,44.1918,0.42855012486052996,0.15299230064104535,-1.307380130433288,-0.00847679,-0.20001909396737869,0.045619473807375965,0.0,1.0
0.96806,0.227315,-0.105676,-0.00825461,0.0389999,0.147939,4339.49,55.2305,-216.327,40.3793,0.3758017902737994,0.1529932675675959,-1.3130390891806856,-0.00825461,-0.20088614069773306,0.05549328258654429,0.0,1.0
0.968859,0.223388,-0.106743,-0.00803154,0.0381461,0.148163,3893.15,51.9812,-206.541,39.4154,0.33714854506046615,0.1529947695648776,-1.3188085626646242,-0.00803154,-0.20177081214506162,0.06555921155330313,0.0,1.0
-0.960594,-0.264217,-0.0859224,0.00923142,-0.0423476,0.147015,-1185.1,42.6501,-140.246,-45.8646,-0.10263019425173918,0.15299257972450822,-1.85125364053077,0.00923142,-0.28322807018918994,0.9846332996234596,1.0,0.0
-0.919793,-0.392047,0.00628138,0.00950944,-0.0432595,0.146745,-810.337,82.4621,-171.748,-20.6169,-0.0701755495058405,0.152988494225056,-1.857469872205067,0.00950944,-0.28417151881706043,0.9954630366825395,1.0,0.0
-0.853437,-0.511136,0.0990119,0.00970921,-0.0436209,0.146638,-3996.59,5.53741,-195.88,-10.1212,-0.34610649569197394,0.15298851578079314,-1.8599335029987714,0.00970921,-0.2845484660747534,1.0,1.0,1.0
-0.960918,-0.26789,-0.0694282,0.00795523,-0.0380612,0.148184,-1533.48,38.7324,-129.831,-35.3198,-0.1328000593039887,0.15299396328430742,-1.8222124692021358,0.00795523,-0.27878750760931875,0.9337372705011489,1.0,0.0
-0.960933,-0.266854,-0.07306,0.00821746,-0.0389418,0.147954,-1396.66,38.957,-130.416,-36.2567,-0.120951385624533,0.152992973378649,-1.8281613613992749,0.00821746,-0.279695842496434,0.9441510523340066,1.0,0.0
-0.961022,-0.265446,-0.076954,0.00848345,-0.0398395,0.147716,-1285.24,39.2807,-131.509,-37.0876,-0.11130236339558287,0.15299412543052102,-1.8342316466993798,0.00848345,-0.280626666623756,0.954816195493514,1.0,0.0
